customer_id,total_spent,transaction_count,first_purchase,last_purchase
CUST14396,457.15,8,2023-03-01,2023-12-16
CUST14397,845.51,8,2023-01-04,2023-10-03
CUST14398,914.67,9,2023-03-23,2023-11-13
CUST14399,1719.27,14,2023-01-22,2023-12-28
CUST14400,1471.28,7,2023-03-26,2023-08-17
CUST14401,790.81,11,2023-03-29,2023-12-31
CUST14402,930.55,13,2023-01-08,2023-12-24
CUST14403,783.25,12,2023-03-22,2023-12-28
CUST14404,418.89,4,2023-01-06,2023-12-29
CUST14405,1014.29,13,2023-01-03,2023-12-22
CUST14406,539.69,10,2023-02-03,2023-12-14
CUST14407,1021.33,10,2023-02-05,2023-12-13
CUST14408,411.49,6,2023-02-02,2023-06-24
CUST14409,1250.57,16,2023-01-17,2023-11-30
CUST14410,1064.84,12,2023-02-12,2023-12-14
CUST14411,734.04,10,2023-01-22,2023-12-25
CUST14412,255.64,5,2023-03-24,2023-11-05
CUST14413,526.64,13,2023-03-07,2023-12-19
CUST14414,1137.74,10,2023-01-19,2023-12-12
CUST14415,586.61,10,2023-01-07,2023-09-04
CUST14416,986.9,11,2023-01-02,2023-12-06
CUST14417,557.12,8,2023-02-04,2023-12-30
CUST14418,934.47,10,2023-01-17,2023-12-09
CUST14419,205.41,5,2023-01-05,2023-05-25
CUST14420,718.15,15,2023-03-14,2023-12-23
CUST14421,560.87,5,2023-02-01,2023-11-30
CUST14422,720.12,12,2023-02-05,2023-11-30
CUST14423,419.89,10,2023-03-10,2023-12-20
CUST14424,540.34,8,2023-02-23,2024-01-01
CUST14425,1228.03,14,2023-01-27,2023-10-18
CUST14426,633.92,13,2023-01-25,2023-12-11
CUST14427,580.83,12,2023-02-10,2023-11-24
CUST14428,640.6,10,2023-01-16,2023-12-23
CUST14429,420.61,5,2023-02-28,2023-12-16
CUST14430,1419.39,14,2023-01-12,2023-12-25
CUST14431,1063.26,12,2023-02-17,2023-11-30
CUST14432,495.8,11,2023-02-16,2023-12-15
CUST14433,758.12,8,2023-01-03,2023-12-08
CUST14434,1081.66,9,2023-01-03,2023-10-31
CUST14435,965.75,16,2023-01-14,2023-12-14
CUST14436,545.28,6,2023-01-05,2023-11-19
CUST14437,1470.92,14,2023-01-02,2023-09-22
CUST14438,1231.57,15,2023-03-08,2023-11-01
CUST14439,885.64,12,2023-02-10,2023-12-15
CUST14440,996.58,12,2023-01-23,2023-12-13
CUST14441,557.07,7,2023-02-06,2023-12-12
CUST14442,1113.25,10,2023-02-28,2023-11-14
CUST14443,158.8,4,2023-04-29,2023-12-11
CUST14444,49.83,1,2023-01-07,2023-01-07
CUST14445,522.98,5,2023-05-01,2023-12-05
CUST14446,996.27,16,2023-03-17,2023-12-27
CUST14447,545.33,5,2023-01-30,2023-10-12
CUST14448,672.97,9,2023-01-29,2023-12-08
CUST14449,363.7,7,2023-03-26,2023-11-04
CUST14450,943.87,14,2023-01-08,2023-12-23
CUST14451,1179.19,15,2023-01-24,2023-12-01
CUST14452,560.31,10,2023-01-30,2023-12-07
CUST14453,393.62,5,2023-01-08,2023-11-12
CUST14454,706.37,12,2023-01-01,2023-10-22
CUST14455,603.51,4,2023-01-28,2023-11-29
CUST14456,618.96,11,2023-02-17,2023-12-19
CUST14457,990.23,11,2023-02-14,2023-10-12
CUST14458,725.57,8,2023-01-04,2023-12-20
CUST14459,1523.61,14,2023-01-14,2023-12-24
CUST14460,836.99,14,2023-01-05,2023-12-29
CUST14461,907.09,9,2023-03-14,2023-12-25
CUST14462,926.76,12,2023-01-09,2024-01-01
CUST14463,71.91,2,2023-10-19,2023-12-02
CUST14464,269.54,5,2023-01-09,2023-10-20
CUST14465,464.33,9,2023-02-27,2023-12-14
CUST14466,505.78,7,2023-01-05,2023-12-25
CUST14467,754.42,9,2023-01-08,2023-12-20
CUST14468,995.25,14,2023-01-09,2023-12-22
CUST14469,642.77,9,2023-01-04,2023-12-28
CUST14470,746.64,13,2023-02-10,2023-11-19
CUST14471,103.39,4,2023-02-02,2023-12-16
CUST14472,592.77,11,2023-03-27,2023-11-28
CUST14473,1455.4,12,2023-01-30,2023-12-24
CUST14474,559.97,10,2023-01-26,2023-12-08
CUST14475,1616.96,17,2023-02-23,2023-11-30
CUST14476,475.41,3,2023-02-08,2023-09-05
CUST14477,641.38,10,2023-01-12,2023-12-17
CUST14478,773.04,11,2023-01-04,2023-12-12
CUST14479,461.53,11,2023-03-23,2023-11-10
CUST14480,404.7,6,2023-02-03,2023-12-07
CUST14481,845.19,9,2023-02-24,2023-12-22
CUST14482,1015.61,13,2023-02-01,2023-12-17
CUST14483,729.29,5,2023-01-24,2023-11-03
CUST14484,995.03,8,2023-01-17,2023-12-12
CUST14485,1316.96,18,2023-03-21,2023-12-25
CUST14486,450.96,8,2023-01-10,2023-10-22
CUST14487,226.08,6,2023-01-16,2023-09-22
CUST14488,616.24,11,2023-03-03,2023-12-29
CUST14489,765.6,16,2023-01-04,2023-12-15
CUST14490,481.6,10,2023-03-23,2024-01-01
CUST14491,665.68,7,2023-01-12,2023-12-19
CUST14492,685.54,7,2023-01-13,2023-11-18
CUST14493,876.75,10,2023-01-08,2023-11-30
CUST14494,425.61,7,2023-02-17,2023-10-04
CUST14495,1474.77,11,2023-01-05,2023-10-23
CUST14496,686.9,11,2023-01-24,2023-10-01
CUST14497,571.48,10,2023-02-06,2023-11-25
CUST14498,295.54,7,2023-03-10,2023-12-06
CUST14499,505.37,7,2023-01-24,2023-08-19
CUST14500,805.68,8,2023-01-24,2023-10-17
CUST14501,302.87,8,2023-02-02,2023-10-20
CUST14502,525.76,9,2023-01-06,2023-12-22
CUST14503,507.17,12,2023-02-18,2023-11-07
CUST14504,811.84,7,2023-02-05,2023-10-05
CUST14505,411.33,7,2023-01-12,2023-10-08
CUST14506,884.34,15,2023-01-08,2023-10-07
CUST14507,756.48,9,2023-03-09,2023-10-11
CUST14508,1802.31,11,2023-01-01,2023-12-29
CUST14509,749.88,10,2023-01-29,2023-11-13
CUST14510,1050.31,15,2023-01-28,2023-11-20
CUST14511,1265.29,13,2023-01-11,2023-11-22
CUST14512,461.46,6,2023-01-27,2024-01-01
CUST14513,490.74,9,2023-01-15,2023-11-14
CUST14514,327.59,5,2023-01-18,2023-11-14
CUST14515,495.93,10,2023-01-26,2023-11-20
CUST14516,417.07,8,2023-04-21,2023-11-23
CUST14517,729.1,9,2023-01-13,2023-10-23
CUST14518,969.3,13,2023-01-08,2023-10-22
CUST14519,1107.64,11,2023-02-18,2023-12-28
CUST14520,1294.12,15,2023-03-18,2023-12-27
CUST14521,776.36,8,2023-02-11,2023-09-12
CUST14522,386.06,7,2023-01-19,2023-09-24
CUST14523,1220.37,13,2023-01-02,2023-12-26
CUST14524,856.86,10,2023-01-13,2023-12-25
CUST14525,1074.37,12,2023-01-23,2024-01-01
CUST14526,504.07,10,2023-03-09,2023-12-15
CUST14527,1540.41,10,2023-01-18,2023-09-09
CUST14528,952.21,10,2023-02-13,2023-08-30
CUST14529,682.76,11,2023-02-08,2023-12-21
CUST14530,423.26,6,2023-01-25,2023-12-21
CUST14531,306.47,6,2023-03-25,2023-10-11
CUST14532,1206.24,15,2023-01-15,2023-12-22
CUST14533,1042.83,11,2023-02-17,2023-12-02
CUST14534,643.28,10,2023-02-28,2023-12-13
CUST14535,709.86,9,2023-02-23,2023-11-01
CUST14536,1064.27,10,2023-01-05,2023-12-09
CUST14537,394.51,8,2023-03-01,2023-12-11
CUST14538,669.45,10,2023-01-30,2023-11-16
CUST14539,1001.02,12,2023-04-07,2023-12-15
CUST14540,201.57,6,2023-04-09,2023-11-01
CUST14541,425.23,8,2023-02-28,2023-10-19
CUST14542,133.24,6,2023-01-06,2023-09-06
CUST14543,1008.13,7,2023-02-27,2023-11-24
CUST14544,665.68,9,2023-03-20,2023-11-25
CUST14545,313.02,6,2023-03-27,2023-10-22
CUST14546,530.6,10,2023-01-31,2023-12-28
CUST14547,382.3,8,2023-01-30,2023-11-28
CUST14548,554.53,12,2023-01-07,2023-12-08
CUST14549,793.59,10,2023-02-01,2023-07-03
CUST14550,1711.35,14,2023-01-19,2023-11-28
CUST14551,651.2,12,2023-01-05,2023-11-12
CUST14552,376.96,11,2023-03-17,2023-12-05
CUST14553,330.86,6,2023-01-25,2023-12-23
CUST14554,1486.69,14,2023-02-19,2023-11-02
CUST14555,1044.95,14,2023-01-06,2023-11-19
CUST14556,782.18,10,2023-01-25,2023-12-18
CUST14557,616.5,12,2023-03-05,2023-12-08
CUST14558,345.31,5,2023-01-23,2023-11-22
CUST14559,681.56,9,2023-02-21,2023-12-14
CUST14560,765.8,11,2023-01-24,2023-11-10
CUST14561,1376.23,13,2023-01-09,2023-12-04
CUST14562,527.64,5,2023-01-10,2023-12-10
CUST14563,1327.09,15,2023-02-27,2023-12-12
CUST14564,584.01,8,2023-02-13,2023-12-24
CUST14565,1258.87,12,2023-02-13,2023-12-22
CUST14566,1001.84,13,2023-02-02,2023-12-16
CUST14567,826.61,10,2023-04-23,2023-12-04
CUST14568,1392.34,10,2023-01-29,2023-12-19
CUST14569,418.45,6,2023-03-21,2023-12-02
CUST14570,792.17,10,2023-01-25,2023-11-03
CUST14571,723.9,10,2023-01-11,2023-12-25
CUST14572,729.41,6,2023-02-13,2023-12-16
CUST14573,1038.54,11,2023-01-19,2023-08-11
CUST14574,726.88,12,2023-02-11,2023-12-11
CUST14575,581.15,8,2023-01-16,2023-12-16
CUST14576,440.39,10,2023-02-26,2023-11-03
CUST14577,327.93,6,2023-01-12,2023-12-22
CUST14578,1197.77,12,2023-01-11,2023-11-07
CUST14579,586.71,8,2023-04-05,2023-12-16
CUST14580,562.48,12,2023-01-18,2023-12-19
CUST14581,628.63,10,2023-01-15,2023-12-14
CUST14582,783.91,8,2023-02-23,2023-10-12
CUST14583,626.07,12,2023-01-22,2023-11-20
CUST14584,906.77,12,2023-02-17,2023-12-31
CUST14585,316.73,5,2023-01-15,2023-09-23
CUST14586,999.29,9,2023-04-14,2023-12-10
CUST14587,375.95,7,2023-04-12,2023-10-07
CUST14588,1313.24,13,2023-01-22,2023-11-06
CUST14589,1041.32,19,2023-01-17,2023-12-31
CUST14590,621.3,9,2023-01-09,2023-07-28
CUST14591,685.73,12,2023-04-02,2023-10-18
CUST14592,230.06,4,2023-01-30,2023-11-12
CUST14593,826.99,9,2023-02-15,2023-12-24
CUST14594,622.45,11,2023-01-12,2023-12-07
CUST14595,843.1,10,2023-01-26,2023-12-17
CUST14596,612.52,8,2023-01-09,2023-12-18
CUST14597,837.82,10,2023-01-18,2023-10-22
CUST14598,675.42,11,2023-01-10,2023-11-20
CUST14599,1048.34,8,2023-02-28,2023-10-11
CUST14600,897.58,10,2023-01-28,2023-12-24
CUST14601,717.61,10,2023-02-09,2023-12-07
CUST14602,635.57,12,2023-01-15,2023-10-10
CUST14603,444.55,9,2023-01-22,2023-11-11
CUST14604,973.87,10,2023-01-30,2023-10-24
CUST14605,394.03,8,2023-01-13,2023-12-28
CUST14606,400.73,6,2023-01-11,2023-07-17
CUST14607,1108.51,15,2023-01-21,2023-11-17
CUST14608,645.31,8,2023-02-04,2023-08-22
CUST14609,1375.49,11,2023-01-07,2024-01-01
CUST14610,700.23,10,2023-03-20,2023-12-08
CUST14611,885.42,11,2023-03-25,2023-11-29
CUST14612,494.0,9,2023-01-15,2023-10-20
CUST14613,1087.06,15,2023-01-18,2023-12-11
CUST14614,207.97,5,2023-07-07,2023-12-27
CUST14615,1070.25,13,2023-02-14,2023-12-21
CUST14616,1137.14,12,2023-01-27,2023-11-03
CUST14617,1333.95,15,2023-01-04,2023-11-24
CUST14618,373.37,6,2023-02-12,2023-09-10
CUST14619,1339.85,11,2023-04-05,2023-12-29
CUST14620,864.73,11,2023-01-29,2024-01-01
CUST14621,101.75,3,2023-02-27,2023-09-05
CUST14622,1042.07,11,2023-01-27,2023-12-25
CUST14623,809.87,9,2023-01-31,2023-12-22
CUST14624,866.01,14,2023-02-15,2024-01-01
CUST14625,1411.79,12,2023-01-21,2023-12-22
CUST14626,196.34,5,2023-02-01,2023-12-29
CUST14627,284.11,5,2023-03-12,2023-12-22
CUST14628,879.97,12,2023-01-11,2023-12-24
CUST14629,1103.66,9,2023-03-07,2023-12-16
CUST14630,792.5,9,2023-01-19,2023-12-17
CUST14631,517.53,11,2023-01-28,2023-12-17
CUST14632,1220.53,12,2023-02-06,2023-12-03
CUST14633,664.92,12,2023-03-24,2023-12-18
CUST14634,798.29,9,2023-05-26,2023-12-16
CUST14635,659.2,9,2023-02-18,2023-12-10
CUST14636,700.07,9,2023-06-04,2023-10-24
CUST14637,599.22,4,2023-08-12,2023-12-28
CUST14638,502.61,8,2023-01-04,2023-10-10
CUST14639,1302.76,14,2023-01-02,2023-11-14
CUST14640,475.9,7,2023-01-20,2023-11-24
CUST14641,1164.55,15,2023-01-13,2023-12-18
CUST14642,416.75,8,2023-01-01,2023-12-21
CUST14643,571.69,13,2023-01-15,2023-12-13
CUST14644,621.57,5,2023-04-08,2023-09-09
CUST14645,1043.31,9,2023-06-06,2023-12-22
CUST14646,1113.76,15,2023-01-07,2023-12-12
CUST14647,690.24,8,2023-01-13,2024-01-01
CUST14648,820.61,13,2023-01-08,2023-12-23
CUST14649,821.86,9,2023-01-30,2023-10-15
CUST14650,755.49,12,2023-02-09,2023-12-13
CUST14651,838.65,12,2023-02-04,2023-11-19
CUST14652,387.86,9,2023-01-23,2023-10-23
CUST14653,791.67,8,2023-01-25,2023-12-30
CUST14654,797.83,11,2023-01-08,2023-11-27
CUST14655,400.53,11,2023-01-01,2023-11-27
CUST14656,1826.4,17,2023-03-20,2024-01-01
CUST14657,356.02,6,2023-03-17,2023-12-31
CUST14658,231.31,7,2023-03-05,2023-11-12
CUST14659,584.58,9,2023-03-16,2023-10-25
CUST14660,532.53,6,2023-03-08,2023-11-22
CUST14661,405.6,9,2023-01-08,2023-12-19
CUST14662,760.77,9,2023-01-24,2023-12-27
CUST14663,503.26,6,2023-01-15,2023-12-07
CUST14664,1150.17,9,2023-01-06,2023-10-23
CUST14665,812.09,16,2023-01-07,2023-12-27
CUST14666,487.69,7,2023-03-16,2023-10-29
CUST14667,454.34,8,2023-01-17,2023-12-24
CUST14668,1490.49,13,2023-01-03,2023-10-01
CUST14669,1280.2,11,2023-01-23,2023-10-24
CUST14670,949.77,8,2023-01-27,2023-11-18
CUST14671,580.49,10,2023-03-14,2023-09-21
CUST14672,701.23,11,2023-01-10,2024-01-01
CUST14673,767.93,11,2023-01-20,2023-11-21
CUST14674,849.05,13,2023-02-08,2023-11-10
CUST14675,1250.66,13,2023-02-15,2023-12-29
CUST14676,1041.49,9,2023-02-10,2023-12-28
CUST14677,1228.05,16,2023-01-03,2023-09-27
CUST14678,1801.06,13,2023-02-01,2023-12-29
CUST14679,1756.07,15,2023-02-01,2023-12-28
CUST14680,828.07,11,2023-02-10,2023-12-19
CUST14681,758.77,11,2023-01-06,2023-12-13
CUST14682,1203.87,11,2023-05-12,2023-12-10
CUST14683,583.38,11,2023-04-01,2023-10-25
CUST14684,439.95,11,2023-01-20,2023-12-24
CUST14685,505.83,9,2023-02-11,2023-12-12
CUST14686,758.0,8,2023-03-19,2023-10-27
CUST14687,968.18,14,2023-01-20,2023-08-19
CUST14688,546.49,11,2023-02-05,2023-12-25
CUST14689,1021.21,9,2023-01-03,2023-09-28
CUST14690,1491.43,17,2023-01-15,2023-12-14
CUST14691,1069.68,12,2023-03-02,2023-12-29
CUST14692,957.61,9,2023-03-08,2023-12-17
CUST14693,545.26,10,2023-02-08,2023-11-21
CUST14694,950.99,9,2023-01-29,2023-11-26
CUST14695,615.54,11,2023-01-12,2023-12-06
CUST14696,872.79,8,2023-03-11,2023-11-24
CUST14697,707.93,12,2023-01-24,2023-12-27
CUST14698,878.56,8,2023-01-10,2023-12-18
CUST14699,568.15,10,2023-01-30,2023-11-05
CUST14700,706.47,11,2023-01-21,2023-11-24
CUST14701,1404.64,17,2023-02-06,2023-12-30
CUST14702,922.38,15,2023-03-09,2023-10-22
CUST14703,1024.73,13,2023-01-12,2023-12-25
CUST14704,1004.79,11,2023-03-09,2023-12-28
CUST14705,921.29,11,2023-01-21,2023-11-08
CUST14706,637.19,11,2023-01-04,2023-10-26
CUST14707,608.99,14,2023-01-04,2023-11-10
CUST14708,185.03,5,2023-04-08,2023-11-11
CUST14709,683.8,12,2023-03-30,2023-10-16
CUST14710,994.29,11,2023-02-03,2023-10-12
CUST14711,1473.56,13,2023-01-06,2023-12-16
CUST14712,827.62,12,2023-01-02,2023-12-25
CUST14713,1316.36,9,2023-01-21,2023-12-17
CUST14714,746.32,12,2023-02-18,2023-12-29
CUST14715,875.61,16,2023-01-22,2023-09-12
CUST14716,1012.99,12,2023-01-03,2024-01-01
CUST14717,1040.38,12,2023-01-14,2023-12-27
CUST14718,445.42,4,2023-02-23,2023-12-01
CUST14719,511.85,8,2023-01-15,2023-12-18
CUST14720,929.98,15,2023-02-22,2023-12-01
CUST14721,733.81,12,2023-02-13,2023-11-10
CUST14722,500.46,8,2023-01-29,2023-09-29
CUST14723,2393.12,22,2023-01-11,2023-12-27
CUST14724,1364.43,9,2023-01-07,2023-12-26
CUST14725,602.32,9,2023-01-18,2023-12-22
CUST14726,692.02,8,2023-01-04,2023-09-18
CUST14727,387.83,7,2023-01-13,2023-09-14
CUST14728,1134.03,14,2023-02-09,2023-12-11
CUST14729,804.61,9,2023-04-04,2023-12-13
CUST14730,1312.14,9,2023-02-16,2023-11-18
CUST14731,621.55,11,2023-01-04,2023-11-19
CUST14732,247.0,5,2023-01-07,2023-10-08
CUST14733,520.51,8,2023-01-18,2023-10-06
CUST14734,727.52,9,2023-01-08,2023-12-06
CUST14735,594.24,8,2023-04-23,2023-12-08
CUST14736,243.93,7,2023-01-17,2023-12-12
CUST14737,643.07,9,2023-02-06,2023-12-23
CUST14738,828.74,11,2023-03-05,2023-12-22
CUST14739,538.48,9,2023-02-13,2023-12-09
CUST14740,524.11,6,2023-02-04,2023-11-27
CUST14741,1141.76,11,2023-01-18,2023-11-14
CUST14742,869.82,10,2023-03-19,2023-12-05
CUST14743,758.26,11,2023-02-24,2023-12-02
CUST14744,797.36,10,2023-01-17,2023-11-19
CUST14745,1243.67,15,2023-02-23,2023-12-01
CUST14746,393.6,8,2023-02-09,2023-12-22
CUST14747,822.19,9,2023-01-03,2023-11-12
CUST14748,968.09,11,2023-01-14,2023-11-22
CUST14749,1422.87,11,2023-02-25,2023-11-30
CUST14750,934.63,7,2023-02-23,2023-10-25
CUST14751,1117.85,15,2023-02-03,2023-12-17
CUST14752,688.91,10,2023-01-06,2023-12-14
CUST14753,679.67,14,2023-02-03,2023-12-13
CUST14754,722.55,11,2023-01-11,2023-12-31
CUST14755,571.8,12,2023-01-18,2023-12-17
CUST14756,944.63,12,2023-01-11,2023-11-12
CUST14757,658.43,9,2023-03-12,2023-09-13
CUST14758,1033.69,13,2023-01-26,2023-12-15
CUST14759,1379.2,11,2023-03-06,2023-12-13
CUST14760,561.96,7,2023-01-09,2023-10-22
CUST14761,307.49,5,2023-06-20,2023-11-04
CUST14762,577.9,6,2023-02-20,2023-12-27
CUST14763,1245.75,12,2023-05-06,2023-10-30
CUST14764,608.39,9,2023-01-03,2023-11-12
CUST14765,462.03,9,2023-01-05,2023-12-05
CUST14766,658.26,9,2023-01-03,2023-08-23
CUST14767,432.81,9,2023-02-14,2023-11-18
CUST14768,851.62,12,2023-01-17,2023-11-26
CUST14769,463.3,8,2023-03-18,2023-11-04
CUST14770,1043.38,9,2023-01-06,2023-12-14
CUST14771,782.98,9,2023-03-15,2023-12-23
CUST14772,1088.46,14,2023-01-16,2023-12-25
CUST14773,917.97,14,2023-01-16,2023-12-15
CUST14774,874.32,13,2023-02-06,2024-01-01
CUST14775,1145.75,19,2023-01-06,2023-12-17
CUST14776,912.75,11,2023-06-03,2023-12-13
CUST14777,559.04,9,2023-01-16,2023-12-18
CUST14778,704.63,9,2023-01-22,2023-11-18
CUST14779,464.51,9,2023-01-12,2023-11-27
CUST14780,607.91,12,2023-01-02,2023-11-27
CUST14781,1124.44,11,2023-01-01,2023-12-28
CUST14782,237.49,7,2023-03-13,2023-10-04
CUST14783,779.68,11,2023-01-07,2023-12-02
CUST14784,864.52,11,2023-01-03,2023-12-26
CUST14785,1003.1,11,2023-01-22,2023-11-19
CUST14786,1136.95,7,2023-02-04,2023-09-21
CUST14787,740.82,8,2023-01-07,2023-11-21
CUST14788,817.38,12,2023-01-30,2023-12-23
CUST14789,139.36,4,2023-04-06,2023-07-28
CUST14790,879.96,9,2023-04-29,2023-12-25
CUST14791,888.79,5,2023-02-27,2023-12-27
CUST14792,756.25,14,2023-02-01,2023-12-21
CUST14793,1022.22,14,2023-03-13,2023-12-01
CUST14794,1123.32,9,2023-02-11,2023-11-18
CUST14795,658.24,6,2023-03-14,2023-10-06
CUST14796,754.4,11,2023-01-08,2023-12-27
CUST14797,1362.87,11,2023-04-14,2023-11-08
CUST14798,438.04,7,2023-02-08,2023-12-20
CUST14799,276.67,6,2023-01-05,2023-10-03
CUST14800,349.0,5,2023-03-10,2023-10-17
CUST14801,984.28,11,2023-01-19,2023-12-17
CUST14802,617.36,8,2023-02-15,2023-12-21
CUST14803,1137.13,13,2023-01-10,2023-12-16
CUST14804,537.4,9,2023-01-05,2023-10-05
CUST14805,431.06,6,2023-04-19,2023-11-22
CUST14806,731.22,8,2023-02-16,2023-12-29
CUST14807,342.6,10,2023-01-01,2023-11-30
CUST14808,431.0,11,2023-01-01,2023-11-11
CUST14809,526.25,9,2023-01-01,2023-11-06
CUST14810,586.8,7,2023-02-15,2023-12-10
CUST14811,1057.59,6,2023-02-03,2023-12-05
CUST14812,1005.3,14,2023-01-19,2023-11-14
CUST14813,1309.08,14,2023-02-26,2023-12-30
CUST14814,852.62,18,2023-01-03,2023-12-10
CUST14815,267.0,8,2023-01-29,2024-01-01
CUST14816,447.69,11,2023-01-23,2023-12-26
CUST14817,953.26,13,2023-01-19,2023-12-20
CUST14818,747.13,9,2023-03-13,2023-12-19
CUST14819,668.82,10,2023-01-16,2023-12-25
CUST14820,345.22,6,2023-01-06,2023-11-26
CUST14821,1261.23,8,2023-04-06,2023-12-13
CUST14822,873.08,11,2023-01-21,2023-12-22
CUST14823,1154.54,15,2023-02-27,2023-12-24
CUST14824,418.17,8,2023-01-05,2023-11-29
CUST14825,581.87,7,2023-02-12,2023-11-23
CUST14826,871.84,13,2023-01-01,2023-12-19
CUST14827,813.43,9,2023-01-17,2023-10-07
CUST14828,560.41,6,2023-03-17,2023-12-18
CUST14829,853.24,9,2023-03-17,2023-10-12
CUST14830,1142.63,14,2023-02-01,2023-11-08
CUST14831,693.1,6,2023-02-05,2023-12-22
CUST14832,570.42,10,2023-01-23,2023-10-07
CUST14833,590.42,10,2023-02-17,2023-11-19
CUST14834,585.74,11,2023-01-18,2023-11-27
CUST14835,978.72,16,2023-01-25,2023-12-21
CUST14836,1121.91,13,2023-01-10,2023-12-21
CUST14837,282.32,8,2023-01-20,2023-12-22
CUST14838,361.44,8,2023-02-04,2023-12-31
CUST14839,1176.87,16,2023-01-25,2023-10-07
CUST14840,710.02,11,2023-01-16,2023-12-19
CUST14841,1636.05,11,2023-01-12,2023-11-15
CUST14842,582.63,9,2023-01-20,2023-12-04
CUST14843,981.86,8,2023-04-30,2023-10-17
CUST14844,525.14,8,2023-03-15,2023-10-21
CUST14845,769.78,9,2023-02-21,2023-11-28
CUST14846,496.91,7,2023-02-23,2023-12-01
CUST14847,1008.99,13,2023-03-20,2023-11-25
CUST14848,951.69,16,2023-01-21,2023-12-26
CUST14849,131.84,2,2023-01-15,2023-08-20
CUST14850,792.08,12,2023-02-25,2023-11-25
CUST14851,881.51,8,2023-01-16,2023-09-02
CUST14852,659.0,7,2023-03-20,2023-12-24
CUST14853,1075.04,15,2023-01-13,2023-11-30
CUST14854,492.37,9,2023-01-20,2023-11-10
CUST14855,800.22,8,2023-04-20,2023-12-11
CUST14856,821.82,9,2023-01-09,2023-12-11
CUST14857,891.14,10,2023-01-05,2023-11-27
CUST14858,811.28,9,2023-01-24,2023-12-29
CUST14859,851.02,9,2023-01-24,2023-12-07
CUST14860,570.84,8,2023-02-02,2023-11-01
CUST14861,997.19,13,2023-01-12,2023-12-17
CUST14862,663.62,9,2023-02-10,2023-12-21
CUST14863,1263.96,17,2023-01-10,2023-12-04
CUST14864,1397.09,10,2023-01-06,2023-11-29
CUST14865,690.54,9,2023-01-06,2023-11-18
CUST14866,571.58,9,2023-01-09,2023-11-08
CUST14867,1979.65,11,2023-01-19,2023-11-23
CUST14868,560.45,9,2023-02-09,2023-08-30
CUST14869,879.44,10,2023-02-06,2023-12-08
CUST14870,542.18,10,2023-01-06,2023-11-26
CUST14871,808.81,13,2023-01-07,2023-11-29
CUST14872,900.43,8,2023-01-19,2023-11-21
CUST14873,1052.84,14,2023-01-03,2023-10-14
CUST14874,478.27,9,2023-03-01,2023-12-30
CUST14875,1655.33,12,2023-01-18,2023-11-30
CUST14876,745.72,9,2023-03-17,2023-10-23
CUST14877,176.19,7,2023-03-02,2023-10-26
CUST14878,356.11,8,2023-02-14,2023-12-20
CUST14879,341.61,9,2023-01-22,2023-11-28
CUST14880,751.3,11,2023-01-05,2023-12-25
CUST14881,530.85,10,2023-02-12,2023-12-31
CUST14882,667.82,8,2023-01-12,2023-10-17
CUST14883,887.94,13,2023-02-16,2023-12-18
CUST14884,817.47,10,2023-02-11,2023-11-08
CUST14885,726.79,8,2023-03-01,2023-12-11
CUST14886,677.93,8,2023-02-04,2023-12-09
CUST14887,740.76,8,2023-01-26,2023-10-02
CUST14888,862.35,12,2023-01-16,2023-10-18
CUST14889,497.62,10,2023-01-20,2023-12-19
CUST14890,377.06,7,2023-03-12,2023-09-09
CUST14891,633.73,9,2023-02-20,2023-12-17
CUST14892,1387.07,13,2023-01-17,2024-01-01
CUST14893,563.45,7,2023-02-27,2023-11-23
CUST14894,495.21,8,2023-03-31,2024-01-01
CUST14895,760.87,9,2023-01-20,2023-12-19
CUST14896,1199.97,13,2023-02-28,2023-11-21
CUST14897,1043.51,15,2023-01-08,2023-12-22
CUST14898,340.31,8,2023-01-09,2023-11-22
CUST14899,675.71,9,2023-03-04,2023-09-25
CUST14900,1017.65,14,2023-01-22,2023-12-13
CUST14901,481.66,9,2023-01-17,2023-09-04
CUST14902,1305.7,10,2023-01-22,2023-12-19
CUST14903,661.09,10,2023-01-24,2023-12-21
CUST14904,527.88,10,2023-01-24,2023-11-19
CUST14905,1332.42,14,2023-03-24,2023-12-17
CUST14906,186.8,4,2023-01-06,2023-10-16
CUST14907,725.45,12,2023-02-05,2023-11-08
CUST14908,398.47,7,2023-01-09,2023-12-12
CUST14909,744.24,9,2023-02-26,2023-11-23
CUST14910,1321.07,14,2023-01-04,2023-12-26
CUST14911,587.9,12,2023-03-17,2023-12-22
CUST14912,767.39,13,2023-01-01,2023-12-02
CUST14913,557.35,10,2023-01-04,2023-11-26
CUST14914,764.09,9,2023-01-03,2023-12-08
CUST14915,1383.65,14,2023-01-09,2023-12-25
CUST14916,1055.6,13,2023-01-02,2023-12-13
CUST14917,688.64,9,2023-02-03,2023-07-19
CUST14918,1186.91,12,2023-01-29,2023-12-04
CUST14919,642.68,7,2023-05-04,2023-12-14
CUST14920,465.84,7,2023-01-21,2023-10-23
CUST14921,638.26,11,2023-02-01,2023-12-21
CUST14922,784.17,12,2023-01-20,2023-11-19
CUST14923,539.78,8,2023-01-05,2024-01-01
CUST14924,1061.71,10,2023-06-21,2023-12-26
CUST14925,121.87,4,2023-07-26,2023-12-17
CUST14926,1330.22,10,2023-03-16,2023-12-17
CUST14927,998.08,9,2023-01-15,2023-12-30
