user_id,signup_date,location,device_type,account_age_days,trust_score
USER14260,2022-05-25,City 1,Desktop,391,86.14
USER14261,2022-12-06,City 2,Tablet,591,91.72
USER14262,2022-03-21,City 3,Desktop,215,50.91
USER14263,2022-09-01,City 4,Mobile,526,55.26
USER14264,2022-12-22,City 5,Tablet,215,84.41
USER14265,2022-11-24,City 6,Tablet,403,92.51
USER14266,2022-06-21,City 7,Mobile,128,38.31
USER14267,2023-10-14,City 8,Tablet,477,83.83
USER14268,2022-04-01,City 9,Tablet,404,50.83
USER14269,2023-12-27,City 10,Mobile,29,61.34
USER14270,2023-11-18,City 11,Tablet,338,85.52
USER14271,2023-10-17,City 12,Desktop,714,58.83
USER14272,2022-12-10,City 13,Desktop,361,95.72
USER14273,2023-04-03,City 14,Mobile,569,77.11
USER14274,2022-01-12,City 15,Tablet,392,74.01
USER14275,2022-09-29,City 16,Tablet,218,68.43
USER14276,2022-08-03,City 17,Desktop,574,53.92
USER14277,2022-09-13,City 18,Desktop,669,84.45
USER14278,2023-12-11,City 19,Mobile,202,64.96
USER14279,2022-03-11,City 20,Desktop,17,76.86
USER14280,2022-12-25,City 1,Mobile,322,83.49
USER14281,2022-09-20,City 2,Tablet,518,53.25
USER14282,2022-04-21,City 3,Desktop,570,39.09
USER14283,2022-01-02,City 4,Tablet,325,71.45
USER14284,2022-02-19,City 5,Desktop,412,79.17
USER14285,2023-01-31,City 6,Desktop,318,60.77
USER14286,2023-03-25,City 7,Tablet,681,87.04
USER14287,2023-03-06,City 8,Tablet,82,81.19
USER14288,2022-06-20,City 9,Desktop,474,65.99
USER14289,2023-02-28,City 10,Mobile,468,54.84
USER14290,2023-05-20,City 11,Desktop,425,48.1
USER14291,2023-01-23,City 12,Desktop,689,59.93
USER14292,2022-12-26,City 13,Desktop,204,77.34
USER14293,2023-07-14,City 14,Tablet,583,83.33
USER14294,2023-01-20,City 15,Tablet,387,74.78
USER14295,2022-04-14,City 16,Desktop,98,79.87
USER14296,2023-05-06,City 17,Tablet,345,80.22
USER14297,2023-08-15,City 18,Tablet,208,77.45
USER14298,2023-10-29,City 19,Mobile,514,75.6
USER14299,2023-12-05,City 20,Mobile,636,48.68
USER14300,2022-08-19,City 1,Tablet,586,90.88
USER14301,2022-06-16,City 2,Tablet,166,58.19
USER14302,2023-04-08,City 3,Tablet,22,53.91
USER14303,2022-03-17,City 4,Mobile,154,48.52
USER14304,2022-02-04,City 5,Tablet,439,82.91
USER14305,2022-10-29,City 6,Desktop,295,41.43
USER14306,2022-01-21,City 7,Mobile,219,88.59
USER14307,2022-11-23,City 8,Tablet,669,64.54
USER14308,2022-09-25,City 9,Tablet,495,94.18
USER14309,2022-04-18,City 10,Desktop,230,86.6
USER14310,2022-03-17,City 11,Desktop,20,87.38
USER14311,2022-12-17,City 12,Tablet,553,49.69
USER14312,2022-06-24,City 13,Tablet,148,98.55
USER14313,2023-01-20,City 14,Tablet,108,70.96
USER14314,2022-06-14,City 15,Desktop,403,69.49
USER14315,2022-03-18,City 16,Tablet,596,55.59
USER14316,2023-07-15,City 17,Tablet,483,90.77
USER14317,2022-04-06,City 18,Tablet,367,88.46
USER14318,2022-12-13,City 19,Mobile,414,81.19
USER14319,2023-09-01,City 20,Tablet,309,89.42
USER14320,2023-09-21,City 1,Mobile,134,48.26
USER14321,2023-05-10,City 2,Desktop,719,86.63
USER14322,2023-12-23,City 3,Desktop,283,79.9
USER14323,2022-02-01,City 4,Mobile,73,87.4
USER14324,2023-03-18,City 5,Mobile,481,82.22
USER14325,2023-11-01,City 6,Mobile,352,89.47
USER14326,2022-06-18,City 7,Tablet,560,76.65
USER14327,2023-09-14,City 8,Tablet,326,52.02
USER14328,2023-03-21,City 9,Desktop,443,70.41
USER14329,2022-06-10,City 10,Desktop,100,61.25
USER14330,2022-02-24,City 11,Desktop,59,84.0
USER14331,2022-04-14,City 12,Desktop,508,55.26
USER14332,2022-12-06,City 13,Mobile,258,52.26
USER14333,2022-07-30,City 14,Tablet,413,83.1
USER14334,2022-07-14,City 15,Mobile,452,60.89
USER14335,2023-02-24,City 16,Desktop,65,58.85
USER14336,2023-12-15,City 17,Desktop,595,94.28
USER14337,2023-07-22,City 18,Desktop,154,58.58
USER14338,2023-07-08,City 19,Tablet,266,88.85
USER14339,2022-09-29,City 20,Mobile,79,93.02
USER14340,2023-11-08,City 1,Desktop,315,93.68
USER14341,2022-10-16,City 2,Tablet,662,87.96
USER14342,2022-11-01,City 3,Tablet,560,68.39
USER14343,2022-09-01,City 4,Mobile,248,69.48
USER14344,2022-04-09,City 5,Desktop,610,66.11
USER14345,2022-02-20,City 6,Mobile,414,68.01
USER14346,2023-02-07,City 7,Mobile,25,69.41
USER14347,2023-08-09,City 8,Mobile,284,66.12
USER14348,2023-07-17,City 9,Mobile,449,81.72
USER14349,2023-05-18,City 10,Mobile,301,41.34
USER14350,2022-06-07,City 11,Mobile,68,83.57
USER14351,2022-02-25,City 12,Desktop,7,74.29
USER14352,2023-01-05,City 13,Desktop,137,94.6
USER14353,2022-01-04,City 14,Desktop,164,58.43
USER14354,2023-03-14,City 15,Tablet,83,64.24
USER14355,2022-03-31,City 16,Desktop,650,53.26
USER14356,2022-10-29,City 17,Desktop,420,76.15
USER14357,2023-11-09,City 18,Tablet,73,55.4
USER14358,2023-10-03,City 19,Mobile,237,72.85
USER14359,2023-09-07,City 20,Mobile,46,70.47
USER14360,2023-05-07,City 1,Mobile,618,91.37
USER14361,2022-07-24,City 2,Desktop,262,68.08
USER14362,2022-04-10,City 3,Mobile,176,58.16
USER14363,2022-01-27,City 4,Mobile,166,85.16
USER14364,2022-07-31,City 5,Desktop,657,38.92
USER14365,2022-06-24,City 6,Desktop,370,90.87
USER14366,2023-10-16,City 7,Tablet,54,66.91
USER14367,2022-10-26,City 8,Tablet,690,48.17
USER14368,2022-03-25,City 9,Mobile,419,87.8
USER14369,2023-04-30,City 10,Tablet,507,83.86
USER14370,2022-04-29,City 11,Mobile,341,60.53
USER14371,2022-11-12,City 12,Tablet,127,69.21
USER14372,2023-02-12,City 13,Desktop,409,78.93
USER14373,2023-04-28,City 14,Mobile,367,69.78
USER14374,2023-05-16,City 15,Mobile,271,71.01
USER14375,2023-11-08,City 16,Mobile,644,72.97
USER14376,2022-09-29,City 17,Desktop,605,73.74
USER14377,2022-04-04,City 18,Tablet,379,70.9
USER14378,2023-10-20,City 19,Desktop,73,78.9
USER14379,2023-07-12,City 20,Mobile,248,79.69
USER14380,2023-02-01,City 1,Desktop,43,82.49
USER14381,2022-07-09,City 2,Desktop,377,84.75
USER14382,2023-01-15,City 3,Tablet,41,78.31
USER14383,2023-01-26,City 4,Tablet,170,53.31
USER14384,2023-01-14,City 5,Mobile,212,84.48
USER14385,2022-07-11,City 6,Desktop,493,90.52
USER14386,2023-04-02,City 7,Tablet,680,59.12
USER14387,2022-02-15,City 8,Mobile,39,63.88
USER14388,2022-09-27,City 9,Mobile,369,61.23
USER14389,2023-03-27,City 10,Mobile,151,49.15
USER14390,2023-04-22,City 11,Tablet,111,76.65
USER14391,2022-09-27,City 12,Tablet,480,64.86
USER14392,2022-08-20,City 13,Tablet,436,77.0
USER14393,2022-10-03,City 14,Mobile,47,73.59
USER14394,2023-08-01,City 15,Tablet,575,67.34
USER14395,2022-03-05,City 16,Tablet,366,80.22
USER14396,2022-06-04,City 17,Tablet,69,75.63
USER14397,2023-12-15,City 18,Tablet,299,80.33
USER14398,2023-11-15,City 19,Desktop,296,66.95
USER14399,2022-04-10,City 20,Desktop,203,90.95
USER14400,2022-03-29,City 1,Mobile,61,68.5
USER14401,2023-11-16,City 2,Mobile,314,61.86
USER14402,2022-12-19,City 3,Tablet,161,72.97
USER14403,2023-07-09,City 4,Mobile,331,70.95
USER14404,2023-02-28,City 5,Desktop,528,81.95
USER14405,2023-08-27,City 6,Desktop,338,91.18
USER14406,2022-08-21,City 7,Tablet,606,49.28
USER14407,2023-07-21,City 8,Tablet,304,72.52
USER14408,2022-03-04,City 9,Desktop,503,78.64
USER14409,2023-02-01,City 10,Tablet,650,78.89
USER14410,2023-06-20,City 11,Tablet,338,51.61
USER14411,2023-03-05,City 12,Mobile,550,62.82
USER14412,2023-07-03,City 13,Desktop,639,44.54
USER14413,2023-12-05,City 14,Mobile,275,86.52
USER14414,2023-05-02,City 15,Mobile,164,85.71
USER14415,2023-08-10,City 16,Mobile,443,38.02
USER14416,2022-08-30,City 17,Mobile,319,66.57
USER14417,2023-05-03,City 18,Mobile,589,90.49
USER14418,2022-11-03,City 19,Desktop,504,70.18
USER14419,2022-03-22,City 20,Desktop,686,95.05
USER14420,2023-02-09,City 1,Desktop,387,31.25
USER14421,2022-02-05,City 2,Desktop,603,68.35
USER14422,2023-05-30,City 3,Tablet,691,51.25
USER14423,2023-08-08,City 4,Mobile,494,90.71
USER14424,2023-06-14,City 5,Desktop,490,85.17
USER14425,2023-08-09,City 6,Tablet,721,66.63
USER14426,2023-11-25,City 7,Desktop,73,57.0
USER14427,2023-09-28,City 8,Tablet,509,62.16
USER14428,2022-05-31,City 9,Mobile,390,82.08
USER14429,2022-05-04,City 10,Desktop,619,90.88
USER14430,2023-04-05,City 11,Tablet,295,55.41
USER14431,2022-06-27,City 12,Desktop,369,64.27
USER14432,2022-06-21,City 13,Desktop,694,88.0
USER14433,2022-08-05,City 14,Tablet,549,75.5
USER14434,2022-07-17,City 15,Mobile,649,93.08
USER14435,2022-05-10,City 16,Desktop,568,68.95
USER14436,2022-02-13,City 17,Mobile,187,87.95
USER14437,2023-03-10,City 18,Desktop,445,24.01
USER14438,2022-03-22,City 19,Desktop,570,67.58
USER14439,2023-12-01,City 20,Tablet,363,71.01
USER14440,2023-03-22,City 1,Desktop,123,81.94
USER14441,2022-07-26,City 2,Desktop,188,40.67
USER14442,2023-10-05,City 3,Mobile,680,85.17
USER14443,2022-06-01,City 4,Tablet,420,63.54
USER14444,2023-09-02,City 5,Tablet,626,90.81
USER14445,2022-09-22,City 6,Mobile,252,95.6
USER14446,2022-11-24,City 7,Tablet,619,40.2
USER14447,2022-03-10,City 8,Tablet,549,71.48
USER14448,2022-03-31,City 9,Mobile,335,52.95
USER14449,2023-02-02,City 10,Tablet,92,58.75
USER14450,2023-07-24,City 11,Tablet,530,94.9
USER14451,2023-02-11,City 12,Mobile,63,67.91
USER14452,2023-07-20,City 13,Desktop,662,87.05
USER14453,2022-11-30,City 14,Tablet,512,57.95
USER14454,2022-10-10,City 15,Desktop,139,69.87
USER14455,2023-06-17,City 16,Desktop,698,68.48
USER14456,2023-04-15,City 17,Tablet,185,68.11
USER14457,2022-01-13,City 18,Tablet,205,70.94
USER14458,2023-12-19,City 19,Desktop,214,26.77
USER14459,2023-10-01,City 20,Tablet,256,90.02
USER14460,2023-08-25,City 1,Mobile,135,78.08
USER14461,2023-06-20,City 2,Tablet,573,51.33
USER14462,2023-03-06,City 3,Mobile,88,73.79
USER14463,2022-04-26,City 4,Desktop,207,68.79
USER14464,2023-03-01,City 5,Desktop,129,77.51
USER14465,2022-06-03,City 6,Mobile,3,80.2
USER14466,2022-06-01,City 7,Desktop,121,62.83
USER14467,2023-08-04,City 8,Desktop,385,49.64
USER14468,2023-08-26,City 9,Desktop,614,49.75
USER14469,2023-08-20,City 10,Mobile,38,53.51
USER14470,2022-04-13,City 11,Mobile,341,80.44
USER14471,2022-04-19,City 12,Desktop,645,94.34
USER14472,2023-07-31,City 13,Mobile,714,42.01
USER14473,2022-04-14,City 14,Mobile,21,78.16
USER14474,2022-10-20,City 15,Desktop,242,64.53
USER14475,2023-07-03,City 16,Tablet,455,61.4
USER14476,2022-12-19,City 17,Desktop,621,75.62
USER14477,2023-02-25,City 18,Tablet,303,70.88
USER14478,2022-09-28,City 19,Desktop,596,81.5
USER14479,2023-01-28,City 20,Mobile,595,62.15
USER14480,2023-11-02,City 1,Desktop,69,92.78
USER14481,2023-05-13,City 2,Mobile,129,74.54
USER14482,2023-08-09,City 3,Desktop,196,60.88
USER14483,2023-09-16,City 4,Desktop,140,86.32
USER14484,2023-04-30,City 5,Tablet,444,60.42
USER14485,2022-02-08,City 6,Desktop,283,34.91
USER14486,2022-06-26,City 7,Desktop,312,82.4
USER14487,2022-10-10,City 8,Tablet,535,95.06
USER14488,2023-02-17,City 9,Desktop,665,64.72
USER14489,2022-05-28,City 10,Mobile,277,82.95
USER14490,2023-09-26,City 11,Mobile,61,61.07
USER14491,2023-09-16,City 12,Tablet,319,78.52
USER14492,2023-11-29,City 13,Desktop,52,97.1
USER14493,2023-12-12,City 14,Tablet,153,77.43
USER14494,2023-02-16,City 15,Mobile,311,84.75
USER14495,2022-02-09,City 16,Desktop,544,78.11
USER14496,2023-02-10,City 17,Desktop,567,78.58
USER14497,2022-12-06,City 18,Tablet,389,60.24
USER14498,2023-12-09,City 19,Tablet,548,72.39
USER14499,2022-09-01,City 20,Tablet,622,71.93
USER14500,2022-02-20,City 1,Tablet,177,71.39
USER14501,2023-05-02,City 2,Desktop,362,63.01
USER14502,2022-10-03,City 3,Desktop,314,67.58
USER14503,2023-01-17,City 4,Tablet,97,71.29
USER14504,2022-01-21,City 5,Mobile,213,72.8
USER14505,2022-12-12,City 6,Mobile,137,91.61
USER14506,2022-11-07,City 7,Tablet,6,82.14
USER14507,2022-11-15,City 8,Tablet,109,56.96
USER14508,2022-10-15,City 9,Mobile,547,85.23
USER14509,2023-05-19,City 10,Tablet,39,75.83
USER14510,2023-12-14,City 11,Desktop,662,83.52
USER14511,2023-12-03,City 12,Tablet,425,67.76
USER14512,2022-04-11,City 13,Mobile,630,67.96
USER14513,2022-08-22,City 14,Mobile,261,75.31
USER14514,2022-05-18,City 15,Desktop,426,58.76
USER14515,2022-11-04,City 16,Mobile,87,54.42
USER14516,2023-03-30,City 17,Tablet,465,89.85
USER14517,2022-11-25,City 18,Desktop,76,64.89
USER14518,2022-10-03,City 19,Desktop,471,56.43
USER14519,2023-03-03,City 20,Tablet,414,88.29
USER14520,2023-09-12,City 1,Mobile,726,91.16
USER14521,2023-10-24,City 2,Mobile,457,73.04
USER14522,2022-04-02,City 3,Mobile,285,95.95
USER14523,2022-07-12,City 4,Mobile,239,86.6
USER14524,2023-03-29,City 5,Tablet,677,43.96
USER14525,2022-08-05,City 6,Tablet,599,96.02
USER14526,2023-02-21,City 7,Tablet,653,85.82
USER14527,2023-05-12,City 8,Mobile,672,63.06
USER14528,2023-06-13,City 9,Tablet,558,60.87
USER14529,2023-01-18,City 10,Tablet,372,76.02
USER14530,2022-02-27,City 11,Desktop,495,45.78
USER14531,2023-06-12,City 12,Desktop,624,58.01
USER14532,2022-06-12,City 13,Desktop,45,55.52
USER14533,2022-03-09,City 14,Desktop,401,93.04
USER14534,2022-11-15,City 15,Tablet,247,49.58
USER14535,2023-12-28,City 16,Mobile,616,65.46
USER14536,2023-06-03,City 17,Desktop,597,71.78
USER14537,2023-02-18,City 18,Mobile,450,62.95
USER14538,2022-05-19,City 19,Tablet,485,86.0
USER14539,2023-06-21,City 20,Tablet,646,71.82
USER14540,2023-08-06,City 1,Desktop,620,60.38
USER14541,2022-01-30,City 2,Desktop,18,58.06
USER14542,2022-06-27,City 3,Mobile,606,73.81
USER14543,2022-07-17,City 4,Mobile,662,90.75
USER14544,2022-07-25,City 5,Desktop,289,92.17
USER14545,2022-03-01,City 6,Desktop,414,81.09
USER14546,2022-09-13,City 7,Mobile,721,72.01
USER14547,2022-02-03,City 8,Desktop,638,83.93
USER14548,2023-04-13,City 9,Desktop,235,89.68
USER14549,2022-02-21,City 10,Tablet,416,77.08
USER14550,2023-01-05,City 11,Mobile,499,84.47
USER14551,2023-12-23,City 12,Mobile,634,55.68
USER14552,2022-07-23,City 13,Mobile,650,82.47
USER14553,2022-10-08,City 14,Tablet,115,79.71
USER14554,2023-01-13,City 15,Tablet,674,89.69
USER14555,2023-04-21,City 16,Tablet,713,28.92
USER14556,2023-06-02,City 17,Tablet,234,67.43
USER14557,2023-02-11,City 18,Mobile,540,73.28
USER14558,2023-10-13,City 19,Mobile,11,95.0
USER14559,2022-05-07,City 20,Desktop,206,84.95
USER14560,2023-11-29,City 1,Mobile,679,65.1
USER14561,2022-02-01,City 2,Desktop,247,44.57
USER14562,2022-09-05,City 3,Tablet,559,65.23
USER14563,2023-01-17,City 4,Mobile,127,84.25
USER14564,2023-05-16,City 5,Mobile,147,81.71
USER14565,2023-09-01,City 6,Desktop,118,47.95
USER14566,2023-04-02,City 7,Tablet,382,59.61
USER14567,2022-07-01,City 8,Desktop,412,68.71
USER14568,2023-05-01,City 9,Tablet,664,93.78
USER14569,2023-08-24,City 10,Desktop,584,50.08
USER14570,2023-07-19,City 11,Mobile,363,91.29
USER14571,2022-12-25,City 12,Mobile,509,65.69
USER14572,2022-12-19,City 13,Desktop,137,34.12
USER14573,2022-06-17,City 14,Mobile,175,60.51
USER14574,2022-09-22,City 15,Tablet,289,58.18
USER14575,2023-12-07,City 16,Mobile,481,71.68
USER14576,2022-04-03,City 17,Mobile,19,89.02
USER14577,2022-10-19,City 18,Tablet,195,97.43
USER14578,2022-01-29,City 19,Tablet,330,76.0
USER14579,2023-01-31,City 20,Desktop,175,56.94
USER14580,2022-02-20,City 1,Desktop,449,71.88
USER14581,2022-06-16,City 2,Tablet,354,92.43
USER14582,2023-08-09,City 3,Desktop,499,89.72
USER14583,2022-08-08,City 4,Mobile,141,83.16
USER14584,2022-08-15,City 5,Mobile,93,78.75
USER14585,2023-10-25,City 6,Tablet,239,70.4
USER14586,2022-08-19,City 7,Mobile,205,91.29
USER14587,2023-11-25,City 8,Mobile,560,82.29
USER14588,2022-07-31,City 9,Desktop,433,64.48
USER14589,2022-10-03,City 10,Desktop,245,81.34
USER14590,2023-10-30,City 11,Tablet,317,86.12
USER14591,2023-02-24,City 12,Desktop,295,92.81
USER14592,2023-06-10,City 13,Desktop,640,60.17
USER14593,2022-01-21,City 14,Mobile,282,50.63
USER14594,2023-11-30,City 15,Desktop,17,76.56
USER14595,2022-01-10,City 16,Mobile,71,70.0
USER14596,2023-05-01,City 17,Tablet,269,82.07
USER14597,2022-05-16,City 18,Mobile,325,88.32
USER14598,2023-10-25,City 19,Desktop,305,47.59
USER14599,2022-06-27,City 20,Tablet,451,88.84
USER14600,2023-09-08,City 1,Tablet,7,45.64
USER14601,2022-01-09,City 2,Mobile,314,53.99
USER14602,2022-08-18,City 3,Desktop,103,68.43
USER14603,2022-09-16,City 4,Mobile,193,71.34
USER14604,2023-09-15,City 5,Desktop,574,98.7
USER14605,2022-11-09,City 6,Mobile,529,77.1
USER14606,2023-12-31,City 7,Mobile,171,79.65
USER14607,2023-12-28,City 8,Desktop,537,79.04
USER14608,2023-10-21,City 9,Desktop,251,94.21
USER14609,2022-10-09,City 10,Mobile,387,71.22
USER14610,2023-03-10,City 11,Tablet,207,79.6
USER14611,2023-01-21,City 12,Desktop,541,79.74
USER14612,2022-12-24,City 13,Mobile,629,69.32
USER14613,2023-04-16,City 14,Desktop,416,53.71
USER14614,2022-09-16,City 15,Tablet,380,71.28
USER14615,2022-08-12,City 16,Tablet,144,20.06
USER14616,2023-04-23,City 17,Tablet,25,81.35
USER14617,2022-11-06,City 18,Desktop,668,57.17
USER14618,2023-11-25,City 19,Mobile,73,45.82
USER14619,2023-06-18,City 20,Mobile,632,76.61
USER14620,2023-10-01,City 1,Desktop,93,82.93
USER14621,2023-02-11,City 2,Mobile,505,49.89
USER14622,2023-08-22,City 3,Desktop,598,77.42
USER14623,2022-04-15,City 4,Tablet,336,65.68
USER14624,2022-01-08,City 5,Desktop,425,83.68
USER14625,2023-06-08,City 6,Tablet,499,55.76
USER14626,2023-11-10,City 7,Mobile,364,76.77
USER14627,2023-01-19,City 8,Tablet,630,84.33
USER14628,2023-07-29,City 9,Desktop,199,34.82
USER14629,2023-10-25,City 10,Tablet,718,69.52
USER14630,2023-09-01,City 11,Desktop,413,68.55
USER14631,2023-09-16,City 12,Tablet,339,65.95
USER14632,2022-10-17,City 13,Tablet,659,81.32
USER14633,2022-11-02,City 14,Desktop,429,49.62
USER14634,2023-12-02,City 15,Mobile,139,94.74
USER14635,2022-04-21,City 16,Mobile,693,53.02
USER14636,2023-05-09,City 17,Tablet,542,87.08
USER14637,2022-03-07,City 18,Mobile,57,78.89
USER14638,2022-12-11,City 19,Mobile,232,83.09
USER14639,2022-10-11,City 20,Desktop,658,75.24
USER14640,2023-10-18,City 1,Mobile,435,66.6
USER14641,2022-11-29,City 2,Desktop,384,72.61
USER14642,2022-10-11,City 3,Desktop,560,74.45
USER14643,2022-09-25,City 4,Tablet,194,77.5
USER14644,2023-11-03,City 5,Tablet,648,69.39
USER14645,2023-12-30,City 6,Tablet,534,82.24
USER14646,2023-10-30,City 7,Tablet,518,57.92
USER14647,2022-11-02,City 8,Tablet,716,76.06
USER14648,2022-07-12,City 9,Mobile,185,85.87
USER14649,2022-06-03,City 10,Mobile,292,92.37
USER14650,2023-06-14,City 11,Desktop,335,66.71
USER14651,2022-09-04,City 12,Tablet,116,93.52
USER14652,2022-02-28,City 13,Tablet,49,38.7
USER14653,2023-09-07,City 14,Desktop,685,76.94
USER14654,2023-02-18,City 15,Desktop,82,80.2
USER14655,2023-11-08,City 16,Desktop,333,79.3
USER14656,2022-11-24,City 17,Tablet,557,69.59
USER14657,2023-11-29,City 18,Desktop,335,84.21
USER14658,2022-05-24,City 19,Mobile,532,54.09
USER14659,2022-01-27,City 20,Tablet,221,38.21
USER14660,2023-11-03,City 1,Mobile,635,75.12
USER14661,2023-05-25,City 2,Tablet,323,71.09
USER14662,2022-10-30,City 3,Mobile,3,63.31
USER14663,2022-09-23,City 4,Desktop,694,57.55
USER14664,2023-03-05,City 5,Mobile,206,78.1
USER14665,2023-02-19,City 6,Tablet,40,85.31
USER14666,2023-02-02,City 7,Desktop,59,96.22
USER14667,2022-02-06,City 8,Desktop,574,83.55
USER14668,2023-08-21,City 9,Desktop,644,83.06
USER14669,2023-12-27,City 10,Mobile,507,74.13
USER14670,2023-08-09,City 11,Mobile,572,78.82
USER14671,2022-07-14,City 12,Desktop,122,65.84
USER14672,2022-12-18,City 13,Tablet,479,90.86
USER14673,2024-01-01,City 14,Tablet,619,76.02
USER14674,2022-08-16,City 15,Desktop,96,51.7
USER14675,2023-12-04,City 16,Mobile,414,87.66
USER14676,2023-07-02,City 17,Desktop,235,81.16
USER14677,2023-10-16,City 18,Mobile,62,91.78
USER14678,2023-05-03,City 19,Desktop,256,86.93
USER14679,2023-11-19,City 20,Mobile,561,83.83
USER14680,2023-01-03,City 1,Mobile,348,95.65
USER14681,2023-06-04,City 2,Desktop,671,52.29
USER14682,2022-11-04,City 3,Desktop,124,83.84
USER14683,2022-06-24,City 4,Tablet,482,86.03
USER14684,2023-11-05,City 5,Desktop,317,79.76
USER14685,2023-07-26,City 6,Desktop,504,87.87
USER14686,2022-07-05,City 7,Desktop,719,79.94
USER14687,2022-10-28,City 8,Desktop,48,48.34
USER14688,2022-04-10,City 9,Tablet,409,91.12
USER14689,2023-04-28,City 10,Desktop,136,84.06
USER14690,2022-05-12,City 11,Tablet,201,60.43
USER14691,2022-09-22,City 12,Desktop,250,81.05
USER14692,2023-07-27,City 13,Desktop,314,75.05
USER14693,2022-07-07,City 14,Mobile,368,72.69
USER14694,2023-11-28,City 15,Desktop,429,71.07
USER14695,2022-12-10,City 16,Tablet,480,77.4
USER14696,2023-11-02,City 17,Desktop,314,79.25
USER14697,2022-04-02,City 18,Mobile,500,57.64
USER14698,2022-08-16,City 19,Tablet,721,70.99
USER14699,2022-12-30,City 20,Tablet,355,42.88
USER14700,2022-08-17,City 1,Tablet,485,58.09
USER14701,2022-11-11,City 2,Desktop,211,73.59
USER14702,2023-03-07,City 3,Mobile,704,86.09
USER14703,2022-12-06,City 4,Mobile,44,41.8
USER14704,2023-01-16,City 5,Mobile,541,61.24
USER14705,2022-09-24,City 6,Mobile,571,76.8
USER14706,2023-08-23,City 7,Mobile,583,79.67
USER14707,2022-10-29,City 8,Mobile,92,78.17
USER14708,2023-04-20,City 9,Mobile,265,58.9
USER14709,2022-05-01,City 10,Desktop,220,84.86
USER14710,2023-04-27,City 11,Desktop,442,52.63
USER14711,2022-02-24,City 12,Mobile,401,67.97
USER14712,2023-10-12,City 13,Tablet,400,85.22
USER14713,2023-08-21,City 14,Desktop,727,93.6
USER14714,2023-08-18,City 15,Desktop,576,83.22
USER14715,2023-09-28,City 16,Mobile,490,53.02
USER14716,2022-03-14,City 17,Desktop,485,85.86
USER14717,2023-04-29,City 18,Mobile,470,51.58
USER14718,2022-07-19,City 19,Desktop,574,69.11
USER14719,2023-05-28,City 20,Desktop,682,44.23
USER14720,2022-05-03,City 1,Tablet,445,69.81
USER14721,2023-11-29,City 2,Tablet,269,92.04
USER14722,2023-01-26,City 3,Desktop,267,78.25
USER14723,2023-06-27,City 4,Desktop,54,49.84
USER14724,2022-11-02,City 5,Desktop,528,63.96
USER14725,2023-02-28,City 6,Mobile,520,52.39
USER14726,2022-02-25,City 7,Tablet,616,71.75
USER14727,2022-06-04,City 8,Mobile,59,83.24
USER14728,2022-05-21,City 9,Mobile,40,52.72
