employee_id,department,education,education_field,gender,age,tenure,marital_status,distance_from_home,job_role,salary,bonus,job_satisfaction,performance_rating,overtime,attrition,salary_category,tenure_group,age_group
EMP2321,Marketing,PhD,Life Sciences,Male,46,2,Divorced,5.5,Content Writer,79039.25,9199.49,4,4,Yes,No,Medium,0-2 years,46-55
EMP2322,Customer Service,Master,Medical,Female,39,0,Divorced,0.6,Support Specialist,62692.38,6129.49,5,4,No,No,Medium,,36-45
EMP2323,Sales,High School,Marketing,Male,46,3,Married,13.3,Sales Representative,45324.45,7296.62,4,3,No,No,Low,3-5 years,46-55
EMP2324,R&D,Master,Marketing,Male,33,3,Married,7.6,Research Scientist,100449.49,11013.65,5,4,No,No,High,3-5 years,26-35
EMP2325,Operations,High School,Life Sciences,Male,36,1,Married,54.6,Supply Chain Analyst,50793.4,3936.69,2,1,No,No,Medium,0-2 years,36-45
EMP2326,Finance,High School,Medical,Male,47,16,Single,11.8,CFO,132141.18,7337.89,3,5,Yes,No,High,10+ years,46-55
EMP2327,Customer Service,High School,Other,Male,62,12,Divorced,4.8,Support Specialist,40719.76,874.62,3,4,No,No,Low,10+ years,55+
EMP2328,HR,Bachelor,Technical,Female,47,6,Single,18.5,HR Manager,87386.3,7438.36,1,4,No,No,Medium,6-10 years,46-55
EMP2329,Customer Service,PhD,Medical,Male,53,3,Single,4.8,Customer Support,61189.34,557.98,5,1,Yes,Yes,Medium,3-5 years,46-55
EMP2330,Finance,Bachelor,Life Sciences,Female,31,10,Married,35.2,Controller,100147.32,11804.6,4,3,No,No,High,6-10 years,26-35
EMP2331,Finance,High School,Other,Male,37,0,Single,7.0,Controller,65679.56,2340.12,2,4,No,No,Medium,,36-45
EMP2332,HR,Master,Other,Male,28,7,Single,12.0,HR Specialist,76965.86,8739.2,2,2,Yes,Yes,Medium,6-10 years,26-35
EMP2333,Customer Service,High School,Other,Male,38,0,Married,0.8,Support Specialist,37916.97,2791.81,2,2,No,Yes,Low,,36-45
EMP2334,Finance,High School,Medical,Male,44,7,Single,8.3,CFO,113914.69,15899.54,3,2,Yes,No,High,6-10 years,36-45
EMP2335,Operations,PhD,Other,Male,47,1,Single,26.8,Supply Chain Analyst,104022.9,2390.74,4,5,No,No,High,0-2 years,46-55
EMP2336,Customer Service,High School,Medical,Male,42,10,Divorced,24.6,Service Manager,55225.92,3713.18,2,5,No,Yes,Medium,6-10 years,36-45
EMP2337,Customer Service,Bachelor,Life Sciences,Female,43,14,Divorced,3.8,Customer Support,50650.38,4722.07,2,4,No,Yes,Medium,10+ years,36-45
EMP2338,HR,PhD,Technical,Male,28,0,Married,3.8,Recruiter,75269.07,4686.11,1,4,No,No,Medium,,26-35
EMP2339,R&D,PhD,Medical,Female,35,3,Divorced,25.5,Research Director,167336.66,11184.49,5,4,Yes,No,Very High,3-5 years,26-35
EMP2340,R&D,PhD,Life Sciences,Male,36,19,Divorced,40.0,Lab Technician,109044.99,12450.62,5,5,Yes,No,High,10+ years,36-45
EMP2341,Marketing,High School,Medical,Male,28,3,Divorced,1.5,SEO Analyst,48083.24,1835.69,5,4,Yes,No,Low,3-5 years,26-35
EMP2342,Finance,PhD,Life Sciences,Male,30,9,Single,9.0,Accountant,107211.02,6413.57,1,1,No,Yes,High,6-10 years,26-35
EMP2343,Marketing,PhD,Technical,Male,29,4,Divorced,6.2,Content Writer,79465.77,12194.49,3,3,No,No,Medium,3-5 years,26-35
EMP2344,HR,Bachelor,Marketing,Female,44,2,Single,30.7,HR Specialist,56317.02,4832.24,1,2,No,Yes,Medium,0-2 years,36-45
EMP2345,Sales,Master,Technical,Male,50,1,Divorced,1.3,Account Executive,80266.37,2414.76,2,2,Yes,Yes,Medium,0-2 years,46-55
EMP2346,Customer Service,Bachelor,Marketing,Male,39,1,Divorced,3.6,Support Specialist,48211.51,9652.09,4,1,No,Yes,Low,0-2 years,36-45
EMP2347,Operations,Bachelor,Marketing,Male,52,7,Single,20.9,Supply Chain Analyst,69333.91,4561.0,2,4,No,No,Medium,6-10 years,46-55
EMP2348,Technology,Master,Other,Female,51,2,Married,0.8,Data Scientist,122651.62,9521.91,2,5,No,Yes,High,0-2 years,46-55
EMP2349,Technology,Master,Medical,Female,60,3,Single,10.2,CTO,205643.14,38573.5,4,4,No,No,Very High,3-5 years,55+
EMP2350,HR,PhD,Other,Female,56,3,Single,8.8,CHRO,180357.87,1750.54,5,4,Yes,No,Very High,3-5 years,55+
EMP2351,Technology,Bachelor,Life Sciences,Female,39,4,Married,6.1,CTO,164569.75,12503.28,1,2,Yes,Yes,Very High,3-5 years,36-45
EMP2352,Marketing,High School,Life Sciences,Male,63,10,Divorced,7.5,SEO Analyst,62081.29,11117.5,3,2,No,No,Medium,6-10 years,55+
EMP2353,HR,Bachelor,Life Sciences,Male,60,19,Single,11.3,Recruiter,62960.77,322.66,2,5,No,Yes,Medium,10+ years,55+
EMP2354,Customer Service,Master,Other,Female,38,2,Married,2.6,Service Manager,83257.06,1999.11,2,2,Yes,No,Medium,0-2 years,36-45
EMP2355,Marketing,PhD,Technical,Male,35,8,Single,12.7,Marketing Specialist,102462.76,8634.52,3,4,Yes,No,High,6-10 years,26-35
EMP2356,R&D,PhD,Other,Male,52,7,Married,24.6,Research Scientist,124519.89,11106.1,1,1,No,No,High,6-10 years,46-55
EMP2357,Technology,PhD,Other,Male,45,4,Divorced,21.4,IT Support,89962.18,3955.97,2,5,No,Yes,Medium,3-5 years,36-45
EMP2358,Finance,High School,Technical,Female,56,15,Divorced,2.5,Financial Analyst,67491.86,8290.63,3,1,Yes,Yes,Medium,10+ years,55+
EMP2359,Customer Service,High School,Technical,Male,55,1,Single,2.4,Customer Support,31401.22,1335.91,2,4,No,No,Low,0-2 years,46-55
EMP2360,Operations,Master,Technical,Male,24,0,Married,4.7,Operations Manager,85208.1,3388.08,5,5,No,No,Medium,,18-25
EMP2361,Sales,PhD,Medical,Female,58,9,Married,6.7,Account Executive,122821.44,12691.46,5,1,No,No,High,6-10 years,55+
EMP2362,R&D,Bachelor,Other,Male,64,2,Divorced,7.9,Research Scientist,75235.83,4863.83,2,5,No,Yes,Medium,0-2 years,55+
EMP2363,Sales,PhD,Medical,Female,61,9,Single,17.1,Account Executive,116782.99,5048.72,2,4,Yes,Yes,High,6-10 years,55+
EMP2364,R&D,Bachelor,Marketing,Male,47,11,Married,0.9,Research Scientist,90840.93,11878.15,5,5,No,No,Medium,10+ years,46-55
EMP2365,Operations,Bachelor,Marketing,Female,44,0,Single,0.5,Operations Manager,64865.98,3743.23,2,4,No,No,Medium,,36-45
EMP2366,Finance,High School,Other,Male,60,10,Single,7.5,Accountant,57316.99,1769.36,1,5,No,No,Medium,6-10 years,55+
EMP2367,R&D,PhD,Life Sciences,Female,36,2,Single,17.9,Research Scientist,133977.84,7655.46,1,5,No,Yes,High,0-2 years,36-45
EMP2368,Technology,Master,Technical,Male,25,3,Married,3.2,CTO,215283.04,17967.23,4,2,No,No,Very High,3-5 years,18-25
EMP2369,Operations,PhD,Medical,Male,50,4,Divorced,15.4,Operations Manager,111433.52,1763.16,1,4,No,No,High,3-5 years,46-55
EMP2370,Finance,PhD,Marketing,Male,43,13,Divorced,4.5,CFO,244626.82609999998,28053.37,2,3,No,Yes,Very High,10+ years,36-45
EMP2371,Sales,Master,Other,Male,46,0,Married,32.6,BD Manager,131106.55,10330.44,2,5,Yes,Yes,High,,46-55
EMP2372,Operations,Master,Life Sciences,Female,34,3,Married,33.9,Logistics Coordinator,65330.82,3715.8,3,1,Yes,No,Medium,3-5 years,26-35
EMP2373,Technology,PhD,Other,Male,39,5,Divorced,5.3,Data Scientist,154291.02,19265.57,1,2,No,No,Very High,3-5 years,36-45
EMP2374,Operations,Master,Life Sciences,Male,54,6,Married,3.9,Supply Chain Analyst,89874.36,4261.49,5,2,No,No,Medium,6-10 years,46-55
EMP2375,Marketing,Bachelor,Other,Female,37,5,Divorced,7.9,Content Writer,52809.82,4851.1,5,5,No,No,Medium,3-5 years,36-45
EMP2376,Marketing,High School,Technical,Male,63,0,Divorced,4.1,Content Writer,36556.94,2423.83,4,3,No,No,Low,,55+
EMP2377,Sales,Master,Technical,Male,23,1,Single,16.7,BD Manager,129658.59,1073.0,3,2,No,No,High,0-2 years,18-25
EMP2378,HR,Bachelor,Life Sciences,Male,56,2,Married,26.2,Recruiter,46410.28,7476.0,5,4,No,Yes,Low,0-2 years,55+
EMP2379,Customer Service,High School,Other,Male,63,8,Single,16.8,Support Specialist,41999.76,787.4,4,5,No,No,Low,6-10 years,55+
EMP2380,Marketing,Master,Technical,Male,55,1,Divorced,26.1,Content Writer,54113.25,8062.55,1,5,No,No,Medium,0-2 years,46-55
EMP2381,Customer Service,High School,Other,Female,51,1,Divorced,7.6,Service Manager,50320.73,8456.57,3,3,No,No,Medium,0-2 years,46-55
EMP2382,Customer Service,PhD,Other,Female,34,15,Married,2.5,Service Manager,114352.92,8779.43,3,4,No,No,High,10+ years,26-35
EMP2383,Sales,Master,Technical,Female,34,0,Married,20.1,BD Manager,121894.86,11147.63,2,4,No,No,High,,26-35
EMP2384,Technology,Bachelor,Marketing,Male,39,30,Divorced,6.7,Data Scientist,145696.71,5821.49,1,3,No,Yes,High,10+ years,36-45
EMP2385,Sales,Bachelor,Marketing,Male,53,5,Divorced,16.7,Sales Manager,94349.5,5912.14,3,1,No,No,Medium,3-5 years,46-55
EMP2386,HR,High School,Other,Male,53,8,Divorced,4.7,CHRO,94595.83,5115.54,4,4,Yes,Yes,Medium,6-10 years,46-55
EMP2387,Finance,Bachelor,Marketing,Female,56,1,Single,1.3,Financial Analyst,68841.19,870.61,5,1,Yes,No,Medium,0-2 years,55+
EMP2388,Marketing,Bachelor,Medical,Female,60,0,Single,73.6,SEO Analyst,63540.14,7370.14,1,1,No,No,Medium,,55+
EMP2389,R&D,Master,Technical,Female,50,6,Single,2.5,Lab Technician,61108.6,5885.37,1,5,No,No,Medium,6-10 years,46-55
EMP2390,Technology,High School,Marketing,Male,50,8,Divorced,66.9,IT Support,47000.83,3025.7,3,5,No,No,Low,6-10 years,46-55
EMP2391,HR,Bachelor,Marketing,Male,37,6,Married,56.8,Recruiter,46826.8,2554.55,3,2,Yes,No,Low,6-10 years,36-45
EMP2392,Finance,PhD,Other,Male,31,0,Married,23.7,CFO,223688.51,19219.32,3,5,No,No,Very High,,26-35
EMP2393,HR,Master,Life Sciences,Male,51,7,Single,16.2,CHRO,163939.08,18832.09,4,4,No,No,Very High,6-10 years,46-55
EMP2394,Technology,Bachelor,Marketing,Female,46,7,Divorced,12.9,IT Support,62289.45,7939.71,2,4,No,Yes,Medium,6-10 years,46-55
EMP2395,Sales,Bachelor,Life Sciences,Male,60,5,Single,30.2,BD Manager,96280.28,14018.27,3,1,Yes,Yes,Medium,3-5 years,55+
EMP2396,Finance,Bachelor,Technical,Female,41,7,Divorced,5.1,Accountant,64575.43,1738.83,2,4,No,No,Medium,6-10 years,36-45
EMP2397,R&D,Master,Life Sciences,Female,26,9,Divorced,9.5,Lab Technician,74110.6,9096.2,2,5,No,No,Medium,6-10 years,26-35
EMP2398,Customer Service,Master,Marketing,Female,22,4,Married,14.5,Customer Support,59846.18,3605.39,1,5,Yes,No,Medium,3-5 years,18-25
EMP2399,Technology,High School,Medical,Male,51,0,Single,7.9,IT Support,45109.28,6381.25,5,5,No,Yes,Low,,46-55
EMP2400,Technology,Master,Medical,Male,24,3,Married,8.4,IT Support,69352.07,3258.18,5,3,No,No,Medium,3-5 years,18-25
EMP2401,Customer Service,Bachelor,Technical,Male,35,0,Married,6.0,Customer Support,36899.18,1126.49,4,4,No,No,Low,,26-35
EMP2402,Sales,Bachelor,Marketing,Male,51,2,Single,12.5,Sales Manager,80431.78,3498.44,4,2,No,No,Medium,0-2 years,46-55
EMP2403,Finance,PhD,Technical,Male,25,2,Single,28.5,Accountant,87080.9,11450.44,5,4,No,Yes,Medium,0-2 years,18-25
EMP2404,Marketing,Master,Other,Female,39,0,Married,3.4,Content Writer,54237.24,1857.91,5,4,No,Yes,Medium,,36-45
EMP2405,HR,Bachelor,Other,Male,58,2,Single,40.9,HR Manager,74256.75,1071.44,1,3,No,No,Medium,0-2 years,55+
EMP2406,R&D,PhD,Life Sciences,Female,46,0,Single,17.5,Lab Technician,70344.84,11283.22,1,4,Yes,Yes,Medium,,46-55
EMP2407,Sales,High School,Technical,Male,22,8,Single,26.0,BD Manager,95970.67,3469.0,5,1,Yes,Yes,Medium,6-10 years,18-25
EMP2408,Operations,High School,Medical,Female,36,14,Single,12.2,Logistics Coordinator,47097.23,6556.06,3,5,No,No,Low,10+ years,36-45
EMP2409,Finance,High School,Technical,Male,30,0,Married,22.7,CFO,110967.45,15959.38,3,5,Yes,No,High,,26-35
EMP2410,R&D,Bachelor,Life Sciences,Male,36,15,Married,0.2,Lab Technician,60961.11,1677.36,1,3,No,No,Medium,10+ years,36-45
EMP2411,Marketing,Bachelor,Marketing,Male,45,3,Married,25.6,CMO,117342.08,10661.29,2,5,No,No,High,3-5 years,36-45
EMP2412,Technology,High School,Technical,Male,25,1,Divorced,0.6,CTO,128175.33,9362.92,5,1,No,No,High,0-2 years,18-25
EMP2413,Operations,PhD,Life Sciences,Female,33,0,Divorced,33.1,Supply Chain Analyst,91681.9,6150.16,4,3,No,No,Medium,,26-35
EMP2414,Technology,High School,Other,Female,58,3,Single,72.4,IT Support,47937.6,11381.67,3,2,No,No,Low,3-5 years,55+
EMP2415,Sales,Master,Medical,Male,58,7,Single,5.2,Sales Representative,71743.06,9544.82,2,5,No,Yes,Medium,6-10 years,55+
EMP2416,R&D,Bachelor,Marketing,Male,64,6,Married,3.5,Lab Technician,55416.54,2882.79,3,4,Yes,No,Medium,6-10 years,55+
EMP2417,Customer Service,Bachelor,Technical,Male,27,0,Married,21.7,Customer Support,38108.41,6252.62,2,1,Yes,Yes,Low,,26-35
EMP2418,Sales,Master,Technical,Male,60,0,Married,4.4,BD Manager,118044.52,13731.77,5,1,No,No,High,,55+
EMP2419,R&D,Bachelor,Medical,Female,45,2,Divorced,30.1,Research Scientist,84718.49,7825.34,5,5,Yes,Yes,Medium,0-2 years,36-45
EMP2420,Operations,Master,Other,Female,32,1,Married,1.6,Operations Manager,83995.5,183.04,5,2,No,Yes,Medium,0-2 years,26-35
EMP2421,HR,High School,Technical,Male,34,1,Divorced,2.0,Recruiter,38164.48,1582.98,1,4,No,No,Low,0-2 years,26-35
EMP2422,Sales,High School,Medical,Female,55,1,Divorced,58.1,Sales Representative,42638.66,3109.24,2,2,No,No,Low,0-2 years,46-55
EMP2423,Operations,Bachelor,Medical,Female,46,8,Single,16.8,Operations Manager,86662.79,4070.02,4,2,Yes,No,Medium,6-10 years,46-55
EMP2424,Technology,Bachelor,Marketing,Female,28,13,Married,28.1,CTO,206933.81,5523.86,4,5,No,Yes,Very High,10+ years,26-35
EMP2425,Operations,High School,Medical,Female,25,2,Divorced,5.9,Supply Chain Analyst,54668.41,6385.42,5,4,Yes,No,Medium,0-2 years,18-25
EMP2426,Finance,Master,Medical,Male,29,11,Single,16.9,Controller,123088.99,6680.39,4,5,No,No,High,10+ years,26-35
EMP2427,Technology,High School,Medical,Male,41,1,Married,13.5,IT Support,47768.83,8430.42,3,5,Yes,No,Low,0-2 years,36-45
EMP2428,Operations,Master,Technical,Male,50,3,Divorced,13.9,Logistics Coordinator,63824.54,5016.21,2,1,No,Yes,Medium,3-5 years,46-55
EMP2429,Marketing,PhD,Medical,Male,31,1,Single,17.2,CMO,201611.1,13560.55,2,5,Yes,Yes,Very High,0-2 years,26-35
EMP2430,Sales,High School,Medical,Male,64,5,Married,12.8,BD Manager,77386.01,8148.67,2,3,Yes,Yes,Medium,3-5 years,55+
EMP2431,Operations,Master,Medical,Male,55,19,Married,8.4,Supply Chain Analyst,110873.23,9688.86,3,4,No,No,High,10+ years,46-55
EMP2432,Operations,Master,Medical,Female,47,4,Married,4.8,Logistics Coordinator,69276.65,13117.67,1,1,Yes,Yes,Medium,3-5 years,46-55
EMP2433,Marketing,Master,Other,Male,62,2,Married,22.0,CMO,175602.69,10722.74,3,4,No,No,Very High,0-2 years,55+
EMP2434,Customer Service,Bachelor,Technical,Male,24,5,Married,3.8,Service Manager,65196.52,4224.69,2,1,Yes,Yes,Medium,3-5 years,18-25
EMP2435,Customer Service,Bachelor,Medical,Male,27,0,Divorced,17.7,Service Manager,54479.38,4260.31,2,3,No,Yes,Medium,,26-35
EMP2436,Marketing,PhD,Life Sciences,Female,26,10,Divorced,4.0,Marketing Specialist,102691.64,10939.66,2,5,No,No,High,6-10 years,26-35
EMP2437,Marketing,PhD,Life Sciences,Female,26,3,Married,14.7,CMO,216805.39,12118.36,4,1,Yes,No,Very High,3-5 years,26-35
EMP2438,Technology,Master,Life Sciences,Female,44,2,Single,20.6,Software Engineer,112518.83,7836.55,1,1,No,No,High,0-2 years,36-45
EMP2439,Customer Service,Bachelor,Marketing,Male,30,4,Married,3.7,Customer Support,42848.73,4739.19,3,1,No,No,Low,3-5 years,26-35
EMP2440,Sales,Master,Other,Female,56,4,Married,0.9,BD Manager,121511.89,4162.34,2,3,Yes,No,High,3-5 years,55+
EMP2441,HR,Bachelor,Life Sciences,Male,41,0,Divorced,2.1,Recruiter,44342.05,6593.15,5,4,Yes,No,Low,,36-45
EMP2442,Finance,Bachelor,Other,Male,63,5,Single,14.0,Accountant,60125.2,5037.35,1,3,No,No,Medium,3-5 years,55+
EMP2443,Sales,PhD,Life Sciences,Female,56,1,Married,28.4,BD Manager,168328.65,5423.97,5,1,No,No,Very High,0-2 years,55+
EMP2444,Finance,Master,Marketing,Male,39,6,Divorced,0.7,Controller,127252.16,7684.07,1,1,No,No,High,6-10 years,36-45
EMP2445,Sales,Master,Technical,Male,38,8,Married,19.9,Sales Manager,123351.53,14506.07,2,5,No,No,High,6-10 years,36-45
EMP2446,Operations,Bachelor,Other,Male,45,8,Single,6.3,Supply Chain Analyst,69952.43,2404.79,1,3,No,No,Medium,6-10 years,36-45
EMP2447,HR,Bachelor,Technical,Female,24,4,Single,9.8,CHRO,108489.47,8707.86,1,3,Yes,Yes,High,3-5 years,18-25
EMP2448,R&D,High School,Marketing,Male,53,3,Divorced,39.6,Research Director,88174.02,2603.74,2,2,No,Yes,Medium,3-5 years,46-55
EMP2449,Customer Service,PhD,Other,Female,56,0,Married,6.1,Support Specialist,69984.86,1048.07,5,4,No,No,Medium,,55+
EMP2450,HR,High School,Technical,Male,59,7,Married,9.4,HR Manager,68097.23,4610.72,5,2,No,No,Medium,6-10 years,55+
EMP2451,Sales,Bachelor,Marketing,Male,34,1,Divorced,0.2,Sales Representative,49523.9,1072.8,4,2,No,No,Low,0-2 years,26-35
EMP2452,Finance,Master,Medical,Female,46,3,Single,1.3,CFO,185679.03,22473.7,5,4,No,No,Very High,3-5 years,46-55
EMP2453,HR,Bachelor,Other,Female,30,1,Divorced,4.5,CHRO,115840.49,2972.12,5,5,No,No,High,0-2 years,26-35
EMP2454,Operations,High School,Technical,Male,25,0,Divorced,0.4,Supply Chain Analyst,50067.09,7925.25,1,5,No,Yes,Medium,,18-25
EMP2455,Sales,PhD,Marketing,Female,35,4,Divorced,15.0,Account Executive,107111.57,18437.22,4,4,Yes,No,High,3-5 years,26-35
EMP2456,Operations,Bachelor,Medical,Male,58,0,Single,8.3,Operations Manager,67419.36,2298.73,2,4,Yes,No,Medium,,55+
EMP2457,HR,Master,Other,Male,55,6,Married,11.9,CHRO,148156.05,4732.44,2,3,No,No,High,6-10 years,46-55
EMP2458,Technology,High School,Medical,Female,32,1,Divorced,2.9,Software Engineer,67310.34,5537.18,3,3,No,No,Medium,0-2 years,26-35
EMP2459,Operations,Bachelor,Life Sciences,Male,62,0,Divorced,5.3,Logistics Coordinator,40858.17,4037.37,4,3,Yes,Yes,Low,,55+
EMP2460,R&D,Master,Other,Female,24,3,Divorced,16.4,Research Director,133467.52,7884.09,1,3,No,No,High,3-5 years,18-25
EMP2461,R&D,Master,Marketing,Female,49,0,Divorced,50.4,Research Director,132631.49,17364.38,3,1,No,Yes,High,,46-55
EMP2462,Customer Service,Bachelor,Marketing,Male,50,1,Single,0.8,Support Specialist,49487.84,1797.64,3,1,Yes,Yes,Low,0-2 years,46-55
EMP2463,R&D,High School,Other,Female,30,6,Married,33.2,Research Scientist,66515.07,3122.03,2,5,Yes,Yes,Medium,6-10 years,26-35
EMP2464,Operations,Master,Life Sciences,Male,24,0,Married,12.9,Supply Chain Analyst,77365.14,10300.66,5,1,No,Yes,Medium,,18-25
EMP2465,Marketing,PhD,Other,Female,46,9,Married,12.4,Content Writer,77771.86,3291.38,1,1,No,No,Medium,6-10 years,46-55
EMP2466,Customer Service,High School,Technical,Female,55,0,Single,10.4,Service Manager,49639.34,4386.21,4,3,No,No,Low,,46-55
EMP2467,Customer Service,Master,Marketing,Male,33,1,Married,1.1,Support Specialist,63503.91,3403.48,3,3,No,No,Medium,0-2 years,26-35
EMP2468,Operations,Bachelor,Medical,Female,63,6,Married,1.4,Logistics Coordinator,47826.12,3707.72,1,4,No,Yes,Low,6-10 years,55+
EMP2469,HR,Bachelor,Marketing,Male,30,1,Single,13.8,Recruiter,45177.54,10052.84,2,3,Yes,No,Low,0-2 years,26-35
EMP2470,Technology,High School,Life Sciences,Male,36,0,Single,6.3,DevOps,72608.21,3620.38,3,4,No,No,Medium,,36-45
EMP2471,R&D,Master,Other,Male,61,2,Divorced,37.4,Research Scientist,109048.0,12954.35,3,4,No,No,High,0-2 years,55+
EMP2472,Technology,Master,Marketing,Female,46,1,Married,7.8,CTO,188683.7,10864.26,2,1,No,No,Very High,0-2 years,46-55
EMP2473,R&D,High School,Technical,Male,26,9,Single,2.3,Research Director,90587.03,15360.7,2,3,Yes,Yes,Medium,6-10 years,26-35
EMP2474,Marketing,High School,Life Sciences,Male,32,1,Divorced,18.8,Content Writer,34461.67,2123.39,2,1,Yes,Yes,Low,0-2 years,26-35
EMP2475,HR,High School,Life Sciences,Female,55,7,Married,5.2,HR Specialist,41969.13,4962.14,1,3,No,Yes,Low,6-10 years,46-55
EMP2476,Operations,PhD,Medical,Female,45,11,Married,11.2,Operations Manager,147875.1,3279.49,1,1,No,No,High,10+ years,36-45
EMP2477,Technology,PhD,Marketing,Female,36,2,Divorced,18.0,Software Engineer,141653.19,9363.13,1,1,No,No,High,0-2 years,36-45
EMP2478,Technology,PhD,Other,Male,59,12,Single,34.6,IT Support,114795.0,15259.39,5,1,No,No,High,10+ years,55+
EMP2479,Operations,Bachelor,Life Sciences,Female,29,2,Divorced,23.6,Logistics Coordinator,42576.45,6848.37,3,5,No,No,Low,0-2 years,26-35
EMP2480,HR,PhD,Technical,Male,26,16,Single,16.9,HR Specialist,112859.55,8704.79,1,1,No,No,High,10+ years,26-35
EMP2481,HR,PhD,Technical,Female,47,0,Single,17.1,Recruiter,71107.83,5951.83,5,2,No,No,Medium,,46-55
EMP2482,Customer Service,PhD,Other,Male,39,5,Divorced,43.8,Service Manager,102271.39,8043.66,3,2,No,Yes,High,3-5 years,36-45
EMP2483,R&D,Master,Technical,Male,27,3,Single,5.3,Research Scientist,104310.67,13620.23,1,2,No,Yes,High,3-5 years,26-35
EMP2484,Marketing,PhD,Medical,Male,58,2,Divorced,0.0,CMO,183360.28,17573.33,2,4,Yes,No,Very High,0-2 years,55+
EMP2485,Customer Service,High School,Other,Male,34,5,Married,4.8,Service Manager,55510.19,4349.03,4,1,Yes,No,Medium,3-5 years,26-35
EMP2486,Operations,PhD,Technical,Female,49,6,Married,3.7,Supply Chain Analyst,109292.68,9332.15,1,2,No,Yes,High,6-10 years,46-55
EMP2487,Customer Service,Bachelor,Medical,Female,26,0,Single,16.3,Service Manager,56239.08,5589.71,4,4,No,No,Medium,,26-35
EMP2488,Sales,Bachelor,Technical,Male,34,0,Married,15.1,BD Manager,89076.41,6123.72,1,2,No,No,Medium,,26-35
EMP2489,Operations,PhD,Marketing,Female,38,6,Divorced,13.5,Supply Chain Analyst,100730.08,4476.33,2,3,No,Yes,High,6-10 years,36-45
EMP2490,R&D,High School,Other,Female,61,5,Divorced,0.2,Lab Technician,36091.46,3528.71,4,5,No,Yes,Low,3-5 years,55+
EMP2491,HR,High School,Technical,Female,53,16,Divorced,19.6,CHRO,118199.73,14418.71,5,1,No,No,High,10+ years,46-55
EMP2492,Sales,Master,Technical,Male,50,7,Married,5.9,Sales Representative,79143.96,5712.3,2,5,No,Yes,Medium,6-10 years,46-55
EMP2493,Technology,High School,Medical,Female,24,15,Married,16.4,Software Engineer,75171.17,1896.07,4,5,Yes,Yes,Medium,10+ years,18-25
EMP2494,R&D,Master,Marketing,Male,61,6,Married,12.2,Research Director,125843.66,15368.46,4,3,No,No,High,6-10 years,55+
EMP2495,Operations,Master,Marketing,Male,55,1,Divorced,6.3,Supply Chain Analyst,80717.92,7161.1,2,3,No,No,Medium,0-2 years,46-55
EMP2496,Marketing,High School,Medical,Female,61,0,Single,2.2,SEO Analyst,51067.16,3617.37,2,3,No,No,Medium,,55+
EMP2497,Sales,High School,Marketing,Female,48,7,Divorced,1.5,Account Executive,57225.82,6812.76,2,4,No,Yes,Medium,6-10 years,46-55
