transaction_id,customer_id,transaction_type,amount,date,merchant,location,is_fraudulent
TXN140959,BANK19877,Withdrawal,-65.59,2023-04-24,Mortgage Co,ATM,0
TXN140960,BANK18778,Transfer,87.64,2023-10-03,Netflix,Online,0
TXN140961,BANK13538,Payment,-9.74,2023-08-09,Amazon,ATM,0
TXN140962,BANK13083,Withdrawal,-3.93,2023-02-03,Spotify,ATM,0
TXN140963,BANK13123,Withdrawal,-0.79,2023-03-09,Mortgage Co,Online,0
TXN140964,BANK11405,Payment,-106.37,2023-11-05,Netflix,Online,0
TXN140965,BANK16513,Transfer,20.79,2023-10-28,Starbucks,ATM,0
TXN140966,BANK17710,Payment,-5.88,2023-11-07,Water Co,Online,0
TXN140967,BANK19651,Payment,-22.35,2023-02-04,Walmart,Online,0
TXN140968,BANK12759,Transfer,55.14,2023-01-20,Apple,Online,0
TXN140969,BANK16379,Withdrawal,-7.99,2023-10-12,Apple,In-Store,0
TXN140970,BANK16304,Payment,-16.35,2023-12-24,Apple,ATM,0
TXN140971,BANK14719,Deposit,50.36,2023-09-18,Electric Co,In-Store,0
TXN140972,BANK10281,Purchase,44.52,2023-01-10,Water Co,In-Store,0
TXN140973,BANK13893,Deposit,17.18,2023-07-25,Netflix,Online,0
TXN140974,BANK10789,Deposit,13.31,2023-10-31,Mortgage Co,ATM,0
TXN140975,BANK17322,Deposit,24.29,2023-09-25,Netflix,In-Store,0
TXN140976,BANK15685,Withdrawal,-97.29,2023-07-15,Netflix,In-Store,0
TXN140977,BANK10047,Deposit,249.54,2023-05-17,Walmart,Online,0
TXN140978,BANK15517,Withdrawal,-14.08,2023-01-10,Electric Co,Online,0
TXN140979,BANK19239,Withdrawal,-6.82,2023-03-21,Spotify,Online,0
TXN140980,BANK19414,Payment,-8.78,2023-03-09,Walmart,ATM,0
TXN140981,BANK19287,Purchase,5.16,2023-12-18,Walmart,Online,0
TXN140982,BANK10443,Purchase,24.05,2023-04-22,Spotify,In-Store,0
TXN140983,BANK17055,Transfer,1.6,2023-06-10,Apple,Online,0
TXN140984,BANK14556,Deposit,115.28,2023-02-17,Walmart,In-Store,0
TXN140985,BANK10337,Withdrawal,-1.94,2023-04-24,Netflix,Online,0
TXN140986,BANK18452,Transfer,5.14,2023-05-30,Starbucks,ATM,0
TXN140987,BANK11889,Purchase,29.62,2023-01-20,Amazon,In-Store,0
TXN140988,BANK10986,Transfer,17.22,2023-02-14,Netflix,In-Store,0
TXN140989,BANK16152,Payment,-89.01,2023-01-18,Apple,ATM,0
TXN140990,BANK17330,Purchase,40.04,2023-09-13,Netflix,Online,0
TXN140991,BANK11806,Deposit,47.97,2023-04-17,Electric Co,ATM,0
TXN140992,BANK10940,Payment,-22.88,2023-01-12,Starbucks,Online,0
TXN140993,BANK19424,Purchase,56.75,2023-02-13,Water Co,Online,0
TXN140994,BANK11713,Payment,-50.03,2023-10-27,Walmart,In-Store,0
TXN140995,BANK17235,Withdrawal,-5.27,2023-10-28,Apple,In-Store,0
TXN140996,BANK16157,Withdrawal,-3.38,2023-10-09,Water Co,In-Store,0
TXN140997,BANK16054,Transfer,48.04,2023-10-30,Water Co,ATM,0
TXN140998,BANK11604,Payment,-12.11,2023-08-06,Netflix,ATM,0
TXN140999,BANK10289,Deposit,24.41,2023-02-11,Starbucks,In-Store,0
TXN141000,BANK15341,Deposit,15.32,2023-12-10,Netflix,In-Store,0
TXN141001,BANK19917,Deposit,9.89,2023-02-04,Walmart,In-Store,0
TXN141002,BANK12657,Purchase,19.53,2023-03-20,Mortgage Co,Online,0
TXN141003,BANK10417,Purchase,20.61,2023-11-17,Walmart,ATM,0
TXN141004,BANK18852,Withdrawal,-44.93,2023-07-05,Water Co,ATM,0
TXN141005,BANK16266,Transfer,16.73,2023-07-22,Mortgage Co,Online,0
TXN141006,BANK15376,Deposit,5.18,2023-12-03,Mortgage Co,Online,0
TXN141007,BANK13524,Transfer,18.3,2023-06-13,Walmart,In-Store,0
TXN141008,BANK18172,Withdrawal,-15.06,2023-09-21,Starbucks,Online,0
TXN141009,BANK14739,Withdrawal,-13.43,2023-08-02,Amazon,ATM,0
TXN141010,BANK19489,Transfer,48.97,2023-06-30,Amazon,Online,0
TXN141011,BANK14448,Payment,-4.12,2023-06-02,Walmart,ATM,0
TXN141012,BANK15797,Withdrawal,-61.01,2023-09-13,Mortgage Co,In-Store,0
TXN141013,BANK15855,Purchase,27.23,2023-02-22,Google,Online,0
TXN141014,BANK18732,Payment,-91.11,2023-02-06,Starbucks,In-Store,0
TXN141015,BANK13206,Transfer,32.63,2023-09-04,Google,Online,0
TXN141016,BANK19731,Payment,-1.77,2023-04-23,Netflix,Online,0
TXN141017,BANK13083,Purchase,4.87,2023-11-12,Mortgage Co,In-Store,0
TXN141018,BANK11394,Transfer,95.48,2023-11-30,Spotify,In-Store,0
TXN141019,BANK18605,Deposit,16.48,2023-06-17,Water Co,ATM,0
TXN141020,BANK15969,Purchase,1.97,2023-04-02,Water Co,ATM,0
TXN141021,BANK17120,Withdrawal,-24.75,2023-08-02,Netflix,In-Store,0
TXN141022,BANK16311,Transfer,13.25,2023-07-23,Spotify,ATM,0
TXN141023,BANK15443,Purchase,227.48,2023-09-16,Water Co,ATM,0
TXN141024,BANK14195,Transfer,1.29,2023-01-02,Electric Co,ATM,0
TXN141025,BANK19252,Payment,-38.33,2023-06-26,Amazon,ATM,0
TXN141026,BANK14026,Purchase,30.42,2023-01-20,Netflix,ATM,0
TXN141027,BANK14190,Payment,-2.62,2023-07-17,Water Co,ATM,0
TXN141028,BANK17573,Payment,-18.86,2023-06-25,Walmart,Online,0
TXN141029,BANK18356,Deposit,11.89,2023-12-20,Mortgage Co,ATM,0
TXN141030,BANK11736,Withdrawal,-40.24,2023-08-20,Spotify,Online,0
TXN141031,BANK12421,Deposit,2.43,2023-01-28,Water Co,ATM,0
TXN141032,BANK16722,Payment,-6429.18,2023-08-30,Mortgage Co,ATM,0
TXN141033,BANK18473,Deposit,4.35,2023-02-11,Netflix,Online,0
TXN141034,BANK18983,Payment,-16.56,2023-03-16,Netflix,ATM,0
TXN141035,BANK18420,Deposit,13.27,2023-08-09,Apple,ATM,0
TXN141036,BANK12035,Transfer,1336.21,2023-03-01,Electric Co,ATM,0
TXN141037,BANK10118,Deposit,215.91,2023-03-26,Water Co,ATM,0
TXN141038,BANK17683,Payment,-351.91,2023-03-29,Netflix,In-Store,0
TXN141039,BANK19140,Deposit,1.71,2023-10-02,Spotify,ATM,0
TXN141040,BANK16158,Purchase,36.59,2023-02-06,Spotify,In-Store,0
TXN141041,BANK13904,Transfer,58.65,2023-07-04,Walmart,Online,0
TXN141042,BANK12880,Purchase,62.39,2023-12-29,Google,Online,0
TXN141043,BANK10965,Payment,-1.45,2023-12-08,Starbucks,In-Store,0
TXN141044,BANK11325,Payment,-29.66,2023-01-15,Google,ATM,0
TXN141045,BANK19801,Withdrawal,-17.46,2023-06-11,Walmart,ATM,0
TXN141046,BANK17607,Transfer,24.37,2023-07-03,Amazon,In-Store,0
TXN141047,BANK10652,Payment,-195.36,2023-09-03,Google,Online,0
TXN141048,BANK13570,Deposit,21.3,2023-09-02,Amazon,ATM,0
TXN141049,BANK10374,Purchase,13.74,2023-11-12,Starbucks,ATM,0
TXN141050,BANK18036,Purchase,9.1,2023-06-19,Google,In-Store,0
TXN141051,BANK18605,Deposit,1.32,2023-01-05,Google,In-Store,0
TXN141052,BANK11977,Purchase,23.44,2023-12-30,Netflix,ATM,0
TXN141053,BANK17606,Withdrawal,-47.81,2023-03-03,Walmart,In-Store,0
TXN141054,BANK16943,Deposit,33.81,2023-08-16,Amazon,In-Store,0
TXN141055,BANK12106,Withdrawal,-2.52,2023-04-06,Amazon,In-Store,0
TXN141056,BANK14089,Payment,-66.57,2023-05-08,Mortgage Co,In-Store,0
TXN141057,BANK12831,Transfer,96.83,2023-10-29,Water Co,In-Store,0
TXN141058,BANK15358,Transfer,38.08,2023-01-21,Electric Co,ATM,0
TXN141059,BANK15495,Withdrawal,-205.23,2023-09-06,Electric Co,ATM,0
TXN141060,BANK18701,Purchase,559.54,2023-01-01,Spotify,ATM,1
TXN141061,BANK18917,Payment,-163.35,2023-03-08,Starbucks,ATM,0
TXN141062,BANK11867,Deposit,148.88,2023-08-19,Electric Co,Online,0
TXN141063,BANK11390,Purchase,6.99,2023-12-29,Water Co,In-Store,0
TXN141064,BANK11905,Payment,-8.76,2023-12-13,Mortgage Co,Online,0
TXN141065,BANK12710,Transfer,1.89,2023-06-01,Electric Co,Online,0
TXN141066,BANK17206,Payment,-5.76,2023-08-20,Apple,Online,0
TXN141067,BANK17591,Deposit,110.52,2023-05-09,Apple,Online,1
TXN141068,BANK16858,Deposit,500.23,2023-05-22,Starbucks,Online,1
TXN141069,BANK11613,Deposit,56.33,2023-03-03,Electric Co,Online,0
TXN141070,BANK15940,Payment,-4.12,2023-12-02,Mortgage Co,In-Store,0
TXN141071,BANK11562,Purchase,11.68,2023-10-13,Water Co,ATM,0
TXN141072,BANK18937,Transfer,44.56,2023-02-15,Apple,In-Store,0
TXN141073,BANK10482,Withdrawal,-53.45,2023-07-30,Spotify,ATM,0
TXN141074,BANK17370,Transfer,66.84,2023-05-10,Starbucks,ATM,0
TXN141075,BANK18238,Transfer,106.57,2023-03-15,Electric Co,In-Store,0
TXN141076,BANK14359,Deposit,40.82,2024-01-01,Electric Co,In-Store,0
TXN141077,BANK15096,Withdrawal,-7.61,2023-05-30,Amazon,In-Store,0
TXN141078,BANK12077,Withdrawal,-66.1,2023-03-02,Apple,ATM,0
TXN141079,BANK14313,Transfer,29.55,2023-07-29,Water Co,ATM,1
TXN141080,BANK16373,Payment,-116.34,2023-04-04,Water Co,In-Store,0
TXN141081,BANK17672,Deposit,11.29,2023-02-28,Walmart,Online,0
TXN141082,BANK17122,Transfer,13.06,2023-11-15,Electric Co,In-Store,0
TXN141083,BANK10318,Transfer,18.33,2023-03-14,Apple,In-Store,0
TXN141084,BANK11001,Payment,-36.53,2023-09-23,Netflix,In-Store,0
TXN141085,BANK14160,Purchase,94.27,2023-07-07,Walmart,Online,0
TXN141086,BANK12276,Payment,-102.24,2023-10-16,Google,In-Store,0
TXN141087,BANK15655,Deposit,2.82,2023-06-11,Amazon,Online,0
TXN141088,BANK19965,Purchase,3.35,2023-12-16,Electric Co,In-Store,0
TXN141089,BANK17270,Purchase,9.08,2023-03-03,Google,In-Store,0
TXN141090,BANK16738,Transfer,87.66,2023-05-09,Amazon,Online,0
TXN141091,BANK15170,Deposit,2.8,2023-07-22,Water Co,ATM,0
TXN141092,BANK18142,Purchase,9.49,2023-11-13,Starbucks,Online,0
TXN141093,BANK11514,Payment,-244.4,2023-10-13,Amazon,Online,0
TXN141094,BANK13008,Payment,-7.08,2023-01-03,Starbucks,In-Store,0
TXN141095,BANK15547,Deposit,8.49,2023-05-04,Spotify,Online,0
TXN141096,BANK14204,Transfer,10.32,2023-01-18,Water Co,In-Store,0
TXN141097,BANK14886,Purchase,23.5,2023-04-08,Electric Co,ATM,0
TXN141098,BANK15735,Transfer,136.9,2023-03-17,Water Co,In-Store,0
TXN141099,BANK18930,Transfer,11.4,2023-02-22,Walmart,ATM,0
TXN141100,BANK14936,Payment,-16.94,2023-02-27,Amazon,In-Store,0
TXN141101,BANK17216,Deposit,27.01,2023-04-09,Google,Online,0
TXN141102,BANK19309,Purchase,6.76,2023-10-02,Starbucks,In-Store,0
TXN141103,BANK15781,Purchase,67.13,2023-12-31,Netflix,ATM,0
TXN141104,BANK11437,Withdrawal,-7.73,2023-04-27,Water Co,In-Store,0
TXN141105,BANK19749,Purchase,2.32,2023-01-28,Starbucks,In-Store,0
TXN141106,BANK16405,Withdrawal,-11.37,2023-04-19,Apple,Online,1
TXN141107,BANK11044,Payment,-9.8,2023-03-28,Mortgage Co,ATM,0
TXN141108,BANK14165,Purchase,228.59,2023-03-15,Amazon,ATM,0
TXN141109,BANK19398,Payment,-8.93,2023-05-25,Starbucks,ATM,0
TXN141110,BANK10292,Purchase,3.75,2023-08-09,Mortgage Co,In-Store,0
TXN141111,BANK11093,Deposit,40.61,2023-09-08,Spotify,Online,0
TXN141112,BANK14335,Payment,-14.97,2023-12-18,Apple,Online,0
TXN141113,BANK10459,Transfer,14.04,2023-08-28,Amazon,ATM,0
TXN141114,BANK19625,Purchase,7.36,2023-09-29,Spotify,Online,0
TXN141115,BANK10351,Deposit,1.83,2023-09-17,Electric Co,ATM,0
TXN141116,BANK15484,Payment,-5.97,2023-03-03,Mortgage Co,ATM,0
TXN141117,BANK14972,Transfer,31.04,2023-07-05,Water Co,ATM,0
TXN141118,BANK14926,Payment,-21.84,2023-03-05,Mortgage Co,ATM,0
TXN141119,BANK15099,Purchase,21.1,2023-10-30,Water Co,ATM,0
TXN141120,BANK19362,Payment,-42.13,2023-02-17,Electric Co,Online,0
TXN141121,BANK16926,Payment,-523.44,2023-02-20,Apple,ATM,1
TXN141122,BANK12784,Transfer,68.14,2023-08-16,Mortgage Co,ATM,0
TXN141123,BANK16129,Transfer,23.96,2023-10-13,Spotify,ATM,0
TXN141124,BANK12370,Deposit,28.38,2023-01-11,Apple,In-Store,0
TXN141125,BANK11794,Withdrawal,-90.49,2023-07-28,Electric Co,Online,0
TXN141126,BANK16897,Deposit,41.14,2023-10-18,Netflix,ATM,0
TXN141127,BANK15723,Withdrawal,-5.9,2023-05-18,Netflix,Online,0
TXN141128,BANK14033,Payment,-3.01,2023-06-17,Water Co,Online,0
TXN141129,BANK19038,Payment,-172.79,2023-06-27,Spotify,ATM,0
TXN141130,BANK17483,Purchase,14.61,2023-11-06,Walmart,Online,0
TXN141131,BANK13556,Deposit,8.43,2023-07-30,Walmart,In-Store,0
TXN141132,BANK19536,Purchase,15.0,2023-09-17,Netflix,ATM,0
TXN141133,BANK10788,Deposit,41.07,2023-10-15,Amazon,Online,0
TXN141134,BANK17495,Withdrawal,-1.9,2023-02-08,Electric Co,Online,0
TXN141135,BANK16614,Deposit,72.99,2023-03-11,Starbucks,ATM,1
TXN141136,BANK16395,Transfer,17.0,2023-11-17,Apple,Online,0
TXN141137,BANK16591,Transfer,0.78,2023-06-09,Water Co,ATM,0
TXN141138,BANK17963,Payment,-14.74,2023-09-14,Amazon,ATM,0
TXN141139,BANK15842,Deposit,52.73,2023-04-29,Netflix,Online,0
TXN141140,BANK12486,Deposit,85.72,2023-12-23,Google,In-Store,0
TXN141141,BANK14206,Withdrawal,-15.48,2023-05-18,Walmart,In-Store,0
TXN141142,BANK14874,Transfer,174.63,2023-08-12,Amazon,ATM,0
TXN141143,BANK12977,Withdrawal,-15.39,2023-02-22,Apple,Online,0
TXN141144,BANK10231,Withdrawal,-103.28,2023-01-15,Amazon,Online,0
TXN141145,BANK13942,Transfer,56.75,2023-12-04,Netflix,Online,0
TXN141146,BANK11700,Purchase,29.73,2023-05-23,Google,Online,0
TXN141147,BANK15255,Transfer,195.25,2023-04-27,Netflix,Online,0
TXN141148,BANK17877,Deposit,6.62,2023-05-15,Electric Co,Online,0
TXN141149,BANK19653,Transfer,6.2,2023-05-12,Spotify,Online,0
TXN141150,BANK19727,Transfer,13.94,2023-02-20,Water Co,In-Store,0
TXN141151,BANK18090,Purchase,2.53,2023-12-23,Electric Co,In-Store,0
TXN141152,BANK10148,Deposit,14.63,2023-11-15,Apple,Online,0
TXN141153,BANK16625,Transfer,20.75,2023-11-23,Apple,ATM,0
TXN141154,BANK15687,Purchase,75.19,2023-12-31,Starbucks,ATM,0
TXN141155,BANK19132,Payment,-10.55,2023-07-16,Mortgage Co,In-Store,0
TXN141156,BANK11076,Deposit,47.43,2023-09-05,Apple,In-Store,0
TXN141157,BANK11678,Withdrawal,-0.5,2023-12-20,Water Co,Online,0
TXN141158,BANK12145,Withdrawal,-3.56,2023-10-14,Apple,ATM,0
TXN141159,BANK14545,Withdrawal,-16.51,2023-05-06,Mortgage Co,ATM,0
TXN141160,BANK16041,Deposit,14.59,2023-04-28,Google,ATM,0
TXN141161,BANK10956,Purchase,12.59,2023-03-06,Walmart,ATM,0
TXN141162,BANK17746,Payment,-71.13,2023-08-12,Netflix,Online,0
TXN141163,BANK17170,Transfer,34.47,2023-11-27,Mortgage Co,In-Store,0
TXN141164,BANK19022,Deposit,5.64,2023-02-13,Walmart,In-Store,0
TXN141165,BANK13830,Withdrawal,-3.31,2023-09-14,Netflix,ATM,0
TXN141166,BANK17136,Purchase,139.09,2023-11-30,Walmart,In-Store,0
TXN141167,BANK13665,Payment,-6.3,2023-07-17,Water Co,Online,0
TXN141168,BANK15362,Withdrawal,-39.07,2023-12-01,Electric Co,ATM,0
TXN141169,BANK10698,Deposit,0.52,2023-10-31,Apple,In-Store,0
TXN141170,BANK16906,Purchase,51.01,2023-10-10,Spotify,In-Store,0
TXN141171,BANK18381,Purchase,30.48,2023-08-12,Starbucks,ATM,0
TXN141172,BANK10799,Payment,-4.74,2023-06-22,Walmart,Online,0
TXN141173,BANK11686,Deposit,20.45,2023-03-21,Spotify,In-Store,0
TXN141174,BANK19319,Deposit,0.36,2023-07-02,Netflix,ATM,0
TXN141175,BANK12278,Purchase,192.82,2023-03-01,Google,In-Store,0
TXN141176,BANK12396,Withdrawal,-8.62,2023-01-10,Walmart,Online,0
TXN141177,BANK17528,Purchase,4.93,2023-05-14,Spotify,ATM,0
TXN141178,BANK11962,Deposit,6.67,2023-01-21,Water Co,In-Store,0
TXN141179,BANK16855,Purchase,1.13,2023-04-30,Starbucks,ATM,0
TXN141180,BANK16801,Payment,-12.81,2023-11-26,Apple,In-Store,0
TXN141181,BANK12806,Transfer,131.77,2023-01-09,Apple,ATM,0
TXN141182,BANK13380,Withdrawal,-13.04,2023-08-05,Water Co,ATM,0
TXN141183,BANK19949,Payment,-112.61,2023-09-26,Netflix,ATM,0
TXN141184,BANK13750,Withdrawal,-7.74,2023-03-30,Amazon,In-Store,0
TXN141185,BANK15867,Deposit,2.29,2023-09-17,Apple,ATM,0
TXN141186,BANK12952,Withdrawal,-21.12,2023-02-11,Amazon,In-Store,0
TXN141187,BANK16873,Payment,-8.9,2023-03-23,Starbucks,ATM,0
TXN141188,BANK10020,Payment,-184.83,2023-08-06,Amazon,Online,0
TXN141189,BANK11390,Withdrawal,-29.08,2023-09-25,Electric Co,Online,0
TXN141190,BANK17554,Deposit,5.37,2023-03-12,Electric Co,Online,0
TXN141191,BANK17330,Withdrawal,-284.73,2023-10-07,Mortgage Co,ATM,0
TXN141192,BANK12840,Payment,-12.03,2023-10-19,Starbucks,ATM,0
TXN141193,BANK16826,Transfer,4.11,2023-06-03,Walmart,In-Store,0
TXN141194,BANK15624,Deposit,34.2,2023-05-25,Mortgage Co,In-Store,0
TXN141195,BANK15501,Transfer,41.82,2023-11-23,Google,Online,0
TXN141196,BANK18272,Purchase,19.95,2023-02-27,Google,ATM,0
TXN141197,BANK11103,Withdrawal,-1.03,2023-08-26,Walmart,Online,0
TXN141198,BANK13342,Purchase,34.32,2023-02-10,Netflix,Online,0
TXN141199,BANK12083,Payment,-15.86,2023-10-12,Apple,In-Store,0
TXN141200,BANK17120,Payment,-38.03,2023-06-24,Google,ATM,0
TXN141201,BANK11615,Withdrawal,-1.5,2023-05-10,Electric Co,Online,0
TXN141202,BANK13111,Transfer,81.71,2023-07-23,Apple,In-Store,1
TXN141203,BANK15496,Purchase,28.33,2023-05-24,Walmart,Online,0
TXN141204,BANK14259,Purchase,26.45,2023-04-24,Amazon,In-Store,0
TXN141205,BANK12237,Withdrawal,-96.27,2023-11-05,Walmart,Online,0
TXN141206,BANK17412,Purchase,7.79,2023-05-12,Amazon,In-Store,0
TXN141207,BANK10089,Transfer,14.52,2023-05-08,Starbucks,Online,0
TXN141208,BANK11347,Transfer,18.34,2023-10-13,Electric Co,ATM,0
TXN141209,BANK19024,Deposit,6.1,2023-06-27,Netflix,ATM,0
TXN141210,BANK12097,Deposit,20.86,2023-12-28,Google,ATM,0
TXN141211,BANK13503,Deposit,3.03,2023-03-29,Spotify,ATM,0
TXN141212,BANK13313,Transfer,13.85,2023-03-21,Mortgage Co,Online,0
TXN141213,BANK12172,Transfer,26.35,2023-01-05,Google,Online,0
TXN141214,BANK10941,Deposit,8.47,2023-08-29,Google,In-Store,0
TXN141215,BANK10844,Transfer,10.42,2023-11-26,Electric Co,ATM,0
TXN141216,BANK12720,Transfer,73.43,2023-04-15,Google,ATM,0
TXN141217,BANK15313,Deposit,7.91,2023-02-27,Apple,In-Store,0
TXN141218,BANK13649,Withdrawal,-28.35,2023-02-11,Mortgage Co,In-Store,0
TXN141219,BANK10705,Deposit,62.33,2023-11-14,Netflix,Online,0
TXN141220,BANK14512,Transfer,14.57,2023-07-13,Walmart,Online,0
TXN141221,BANK16538,Withdrawal,-97.91,2023-06-09,Apple,Online,0
TXN141222,BANK17717,Transfer,5.94,2023-10-09,Amazon,ATM,0
TXN141223,BANK15060,Transfer,1.17,2023-10-10,Spotify,Online,0
TXN141224,BANK10279,Payment,-10.18,2023-01-28,Spotify,Online,0
TXN141225,BANK17424,Deposit,59.15,2023-02-21,Amazon,ATM,0
TXN141226,BANK11538,Payment,-1.73,2023-08-06,Starbucks,In-Store,0
TXN141227,BANK18921,Deposit,3.39,2023-06-27,Electric Co,In-Store,0
TXN141228,BANK16098,Transfer,6.53,2023-10-20,Spotify,ATM,0
TXN141229,BANK13605,Payment,-34.16,2023-09-16,Water Co,In-Store,0
TXN141230,BANK13808,Withdrawal,-136.57,2023-05-13,Netflix,Online,0
TXN141231,BANK11854,Transfer,55.15,2023-04-30,Water Co,Online,0
TXN141232,BANK11270,Withdrawal,-793.09,2023-09-02,Walmart,ATM,0
TXN141233,BANK15572,Deposit,12.3,2023-08-28,Water Co,In-Store,0
TXN141234,BANK16612,Purchase,77.57,2023-01-07,Spotify,In-Store,0
TXN141235,BANK14833,Transfer,42.53,2023-08-09,Google,Online,0
TXN141236,BANK18308,Purchase,12.09,2023-04-02,Netflix,In-Store,0
TXN141237,BANK13603,Purchase,13.85,2023-03-13,Spotify,In-Store,0
TXN141238,BANK15304,Deposit,40.46,2023-04-29,Water Co,Online,0
TXN141239,BANK16794,Deposit,62.61,2023-01-19,Starbucks,ATM,0
TXN141240,BANK12911,Payment,-12.1,2023-12-08,Starbucks,ATM,0
TXN141241,BANK19102,Payment,-11.34,2023-04-17,Electric Co,ATM,0
TXN141242,BANK17548,Withdrawal,-32.27,2023-02-25,Mortgage Co,In-Store,1
TXN141243,BANK15562,Payment,-0.88,2023-04-12,Apple,In-Store,0
TXN141244,BANK13167,Purchase,8.69,2023-12-28,Water Co,ATM,0
TXN141245,BANK11744,Transfer,6.53,2023-05-03,Spotify,ATM,0
TXN141246,BANK18340,Transfer,3.95,2023-04-17,Electric Co,In-Store,0
TXN141247,BANK14237,Transfer,133.86,2023-01-25,Water Co,In-Store,0
TXN141248,BANK18895,Transfer,18.13,2023-10-02,Mortgage Co,Online,0
TXN141249,BANK13879,Deposit,70.01,2023-10-15,Mortgage Co,In-Store,0
TXN141250,BANK13895,Transfer,113.07,2023-02-18,Spotify,ATM,0
TXN141251,BANK16204,Deposit,20.98,2023-12-02,Mortgage Co,Online,0
TXN141252,BANK14713,Deposit,189.57,2023-02-10,Walmart,ATM,0
TXN141253,BANK19219,Transfer,353.03,2023-02-06,Google,In-Store,0
TXN141254,BANK12468,Payment,-41.39,2023-12-03,Walmart,ATM,0
TXN141255,BANK11814,Deposit,25.04,2023-03-07,Amazon,Online,0
TXN141256,BANK15646,Purchase,41.45,2023-09-16,Mortgage Co,Online,0
TXN141257,BANK12459,Transfer,66.57,2023-10-15,Starbucks,ATM,0
TXN141258,BANK19616,Payment,-29.63,2023-09-06,Mortgage Co,Online,0
TXN141259,BANK16798,Deposit,72.64,2023-05-07,Amazon,ATM,0
TXN141260,BANK14151,Payment,-11.38,2023-06-04,Netflix,Online,0
TXN141261,BANK15961,Withdrawal,-21.12,2023-08-26,Spotify,ATM,0
TXN141262,BANK18534,Deposit,8.3,2023-02-02,Water Co,Online,0
TXN141263,BANK17648,Transfer,19.25,2023-01-18,Apple,ATM,0
TXN141264,BANK11034,Transfer,270.88,2023-12-20,Spotify,In-Store,0
TXN141265,BANK16196,Deposit,3.03,2023-07-31,Electric Co,In-Store,0
TXN141266,BANK16291,Transfer,17.5,2023-06-01,Netflix,In-Store,0
TXN141267,BANK13180,Transfer,72.95,2023-07-07,Mortgage Co,In-Store,0
TXN141268,BANK13428,Purchase,22.66,2023-10-24,Mortgage Co,In-Store,0
TXN141269,BANK10772,Transfer,150.44,2023-04-13,Electric Co,In-Store,0
TXN141270,BANK13399,Purchase,25.6,2023-05-14,Walmart,In-Store,0
TXN141271,BANK12172,Deposit,16.65,2023-01-02,Electric Co,ATM,0
TXN141272,BANK12637,Purchase,47.43,2023-01-27,Electric Co,ATM,0
TXN141273,BANK11574,Deposit,152.77,2023-01-27,Starbucks,In-Store,0
TXN141274,BANK17111,Withdrawal,-27.41,2023-10-19,Electric Co,Online,0
TXN141275,BANK19045,Purchase,32.62,2023-04-23,Electric Co,Online,0
TXN141276,BANK18413,Withdrawal,-3.23,2023-08-07,Mortgage Co,ATM,0
TXN141277,BANK10759,Transfer,11.72,2023-01-30,Apple,Online,0
TXN141278,BANK17640,Withdrawal,-3.76,2023-10-24,Google,In-Store,0
TXN141279,BANK10051,Purchase,10.36,2023-07-25,Amazon,ATM,0
TXN141280,BANK11567,Purchase,13.6,2023-06-22,Apple,In-Store,0
TXN141281,BANK18386,Deposit,46.05,2023-05-04,Walmart,Online,1
TXN141282,BANK12554,Deposit,11.15,2023-07-22,Google,Online,0
TXN141283,BANK11371,Payment,-71.51,2023-05-08,Google,In-Store,0
TXN141284,BANK15478,Transfer,89.84,2023-05-05,Mortgage Co,In-Store,0
TXN141285,BANK15508,Payment,-37.4,2023-06-01,Walmart,ATM,0
TXN141286,BANK18017,Purchase,30.84,2023-03-19,Google,In-Store,0
TXN141287,BANK14306,Deposit,35.37,2023-03-14,Walmart,In-Store,0
TXN141288,BANK11435,Withdrawal,-11.17,2023-09-29,Amazon,ATM,0
TXN141289,BANK12192,Payment,-92.36,2023-04-22,Apple,ATM,0
TXN141290,BANK16024,Deposit,7.55,2023-01-29,Google,ATM,0
TXN141291,BANK11645,Deposit,1.38,2024-01-01,Amazon,Online,0
TXN141292,BANK12922,Withdrawal,-27.25,2023-02-13,Google,ATM,0
TXN141293,BANK11701,Withdrawal,-31.55,2023-10-11,Starbucks,ATM,0
TXN141294,BANK18924,Withdrawal,-1.9,2023-11-22,Netflix,Online,0
TXN141295,BANK18948,Withdrawal,-107.61,2023-05-10,Amazon,Online,0
TXN141296,BANK13120,Payment,-7.24,2023-11-07,Walmart,ATM,0
TXN141297,BANK13195,Withdrawal,-44.04,2023-12-19,Google,In-Store,0
TXN141298,BANK14757,Withdrawal,-244.83,2023-07-01,Netflix,ATM,0
TXN141299,BANK10249,Payment,-62.8,2023-01-14,Starbucks,ATM,0
TXN141300,BANK11277,Purchase,22.31,2023-09-03,Starbucks,ATM,0
TXN141301,BANK17686,Transfer,9.58,2023-09-07,Walmart,In-Store,0
TXN141302,BANK19421,Purchase,18.87,2023-10-08,Walmart,In-Store,0
TXN141303,BANK11185,Transfer,26.65,2023-07-30,Walmart,Online,0
TXN141304,BANK19713,Withdrawal,-57.36,2023-01-31,Mortgage Co,In-Store,0
TXN141305,BANK14982,Deposit,82.62,2023-04-05,Starbucks,In-Store,0
TXN141306,BANK14360,Transfer,7.75,2023-06-08,Netflix,ATM,0
TXN141307,BANK15601,Withdrawal,-46.55,2023-09-15,Water Co,In-Store,0
TXN141308,BANK15991,Withdrawal,-50.74,2023-11-09,Electric Co,ATM,0
