review_id,restaurant_id,user_id,rating,review_text,review_date,useful_count,service_rating,food_rating,ambiance_rating,value_rating,review_length,sentiment,overall_satisfaction
REV107817,REST1151,USER7668,3.9,Disappointing. Service was slow and food was cold.,2023-05-29,1,2,2,3,5,50,Positive,2.8600000000000003
REV107818,REST1167,USER7387,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-21,0,5,3,4,2,59,Very Positive,4.3
REV107819,REST1035,USER6041,3.9,Average experience. Food was okay but nothing special.,2023-01-13,5,4,5,2,1,54,Positive,4.0600000000000005
REV107820,REST1119,USER6037,2.8,Amazing flavors and generous portions. Highly recommended!,2023-07-01,1,4,3,4,2,58,Neutral,3.2199999999999993
REV107821,REST1187,USER5178,4.6,Disappointing. Service was slow and food was cold.,2023-02-17,3,5,3,5,1,50,Very Positive,4.24
REV107822,REST1193,USER7349,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-11-11,3,2,2,2,5,59,Positive,2.9600000000000004
REV107823,REST1056,USER6919,5.0,Amazing flavors and generous portions. Highly recommended!,2023-01-16,4,3,5,2,3,58,Very Positive,4.3
REV107824,REST1112,USER6626,3.7,Not worth the hype. There are better options nearby.,2023-03-11,1,5,4,3,3,52,Positive,3.9800000000000004
REV107825,REST1092,USER6215,5.0,Average experience. Food was okay but nothing special.,2023-04-14,0,2,1,5,5,54,Very Positive,3.1999999999999997
REV107826,REST1031,USER5891,2.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-09,1,2,5,5,4,59,Neutral,3.56
REV107827,REST1095,USER7786,3.9,Great food and excellent service! Will definitely come back.,2023-12-21,3,4,1,4,5,60,Positive,3.06
REV107828,REST1198,USER6009,5.0,Not worth the hype. There are better options nearby.,2023-12-12,1,2,2,5,5,52,Very Positive,3.5
REV107829,REST1162,USER6095,5.0,Not worth the hype. There are better options nearby.,2023-03-21,6,1,2,1,1,52,Very Positive,2.9000000000000004
REV107830,REST1117,USER5636,4.3,Absolutely loved everything! From appetizers to dessert.,2023-12-18,4,4,3,5,2,56,Positive,3.92
REV107831,REST1062,USER7045,4.4,Cozy atmosphere and friendly staff. Perfect for date night.,2023-10-30,1,2,5,1,3,59,Positive,3.7600000000000002
REV107832,REST1067,USER7973,4.1,Not worth the hype. There are better options nearby.,2023-05-15,1,1,4,2,3,52,Positive,3.24
REV107833,REST1086,USER7913,3.6,Best American in town! The BBQ Ribs was incredible.,2023-11-16,3,5,1,2,2,51,Positive,2.9400000000000004
REV107834,REST1090,USER5709,4.1,Food was good but the wait was too long.,2023-08-18,6,2,2,4,3,40,Positive,3.0399999999999996
REV107835,REST1185,USER7019,3.1,Disappointing. Service was slow and food was cold.,2023-12-30,5,5,1,4,1,50,Neutral,2.94
REV107836,REST1073,USER7987,4.6,Amazing flavors and generous portions. Highly recommended!,2023-02-24,3,3,3,4,2,58,Very Positive,3.7399999999999998
REV107837,REST1135,USER5594,4.4,Disappointing. Service was slow and food was cold.,2023-12-16,2,2,2,4,1,50,Positive,3.16
REV107838,REST1071,USER5873,5.0,Great food and excellent service! Will definitely come back.,2023-11-04,4,1,4,3,2,60,Very Positive,3.7
REV107839,REST1053,USER6948,3.3,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-18,3,1,1,3,4,59,Neutral,2.12
REV107840,REST1026,USER6108,4.1,Food was good but the wait was too long.,2023-12-30,4,5,1,3,3,40,Positive,3.24
REV107841,REST1007,USER6139,5.0,Best Mexican in town! The Tacos was incredible.,2023-07-19,4,2,3,3,3,47,Very Positive,3.5999999999999996
REV107842,REST1086,USER5330,4.9,Overpriced for what you get. Won't be returning.,2023-03-25,3,2,5,4,1,48,Very Positive,4.26
REV107843,REST1141,USER7067,4.9,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-10,1,1,5,1,4,59,Very Positive,3.7600000000000002
REV107844,REST1031,USER5026,3.6,Great food and excellent service! Will definitely come back.,2023-03-11,2,5,3,2,3,60,Positive,3.54
REV107845,REST1181,USER5155,4.1,Amazing flavors and generous portions. Highly recommended!,2023-09-02,1,1,5,1,4,58,Positive,3.44
REV107846,REST1198,USER7407,4.7,Best French in town! The Crème Brûlée was incredible.,2023-07-02,3,2,4,5,2,53,Very Positive,3.98
REV107847,REST1043,USER6811,3.7,Absolutely loved everything! From appetizers to dessert.,2023-08-04,1,5,1,4,2,56,Positive,3.18
REV107848,REST1125,USER5747,3.8,Food was good but the wait was too long.,2023-04-16,2,5,5,1,4,40,Positive,4.119999999999999
REV107849,REST1159,USER7863,4.6,Disappointing. Service was slow and food was cold.,2023-05-16,2,2,5,1,3,50,Very Positive,3.84
REV107850,REST1055,USER5792,1.7,Disappointing. Service was slow and food was cold.,2023-03-10,1,4,5,5,4,50,Negative,3.4800000000000004
REV107851,REST1183,USER7490,5.0,Food was good but the wait was too long.,2023-08-03,5,2,5,5,3,40,Very Positive,4.4
REV107852,REST1197,USER5326,5.0,Not worth the hype. There are better options nearby.,2023-06-26,1,4,2,3,3,52,Very Positive,3.7
REV107853,REST1030,USER5565,4.7,Great food and excellent service! Will definitely come back.,2023-07-14,2,5,1,2,3,60,Very Positive,3.3800000000000003
REV107854,REST1000,USER5676,4.1,Food was good but the wait was too long.,2023-02-04,2,1,4,3,5,40,Positive,3.34
REV107855,REST1065,USER7854,3.5,Disappointing. Service was slow and food was cold.,2023-09-25,4,2,1,5,5,50,Neutral,2.6
REV107856,REST1098,USER6406,4.0,Not worth the hype. There are better options nearby.,2023-04-21,1,1,2,3,2,52,Positive,2.7
REV107857,REST1127,USER6460,5.0,Average experience. Food was okay but nothing special.,2023-09-01,7,5,3,5,3,54,Very Positive,4.4
REV107858,REST1063,USER6458,5.0,Average experience. Food was okay but nothing special.,2023-04-03,5,3,5,3,3,54,Very Positive,4.3999999999999995
REV107859,REST1001,USER5268,4.7,Absolutely loved everything! From appetizers to dessert.,2023-10-12,1,3,3,1,4,56,Very Positive,3.4800000000000004
REV107860,REST1116,USER7724,4.2,Disappointing. Service was slow and food was cold.,2023-10-18,2,5,5,5,5,50,Positive,4.68
REV107861,REST1092,USER7550,5.0,Great food and excellent service! Will definitely come back.,2023-04-18,1,2,2,3,1,60,Very Positive,3.3
REV107862,REST1059,USER5932,5.0,Food was good but the wait was too long.,2023-02-23,4,1,4,4,4,40,Very Positive,3.8000000000000003
REV107863,REST1033,USER5789,5.0,Not worth the hype. There are better options nearby.,2023-05-21,2,1,5,2,5,52,Very Positive,3.9000000000000004
REV107864,REST1021,USER5211,4.5,Best Indian in town! The Naan was incredible.,2023-03-23,2,4,5,3,4,45,Positive,4.3999999999999995
REV107865,REST1175,USER7484,3.4,Food was good but the wait was too long.,2023-11-24,1,2,4,2,5,40,Neutral,3.16
REV107866,REST1178,USER6687,5.0,Great food and excellent service! Will definitely come back.,2023-10-06,6,4,3,1,5,60,Very Positive,3.8000000000000003
REV107867,REST1183,USER7488,3.4,Great food and excellent service! Will definitely come back.,2023-01-31,5,3,4,2,1,60,Neutral,3.3600000000000003
REV107868,REST1120,USER5112,4.2,Amazing flavors and generous portions. Highly recommended!,2023-10-15,2,5,3,5,4,58,Positive,4.08
REV107869,REST1167,USER5641,5.0,Food was good but the wait was too long.,2023-03-04,2,2,4,4,3,40,Very Positive,4.0
REV107870,REST1133,USER6422,4.2,Not worth the hype. There are better options nearby.,2023-04-03,4,5,2,3,1,52,Positive,3.58
REV107871,REST1062,USER7335,4.8,Not worth the hype. There are better options nearby.,2023-07-31,2,3,5,2,1,52,Very Positive,4.22
REV107872,REST1197,USER5960,4.1,Great food and excellent service! Will definitely come back.,2023-04-18,4,1,4,4,1,60,Positive,3.44
REV107873,REST1019,USER6436,5.0,Overpriced for what you get. Won't be returning.,2023-02-28,0,5,4,3,2,48,Very Positive,4.5
REV107874,REST1117,USER7543,5.0,Overpriced for what you get. Won't be returning.,2023-01-16,1,3,5,2,5,48,Very Positive,4.3
REV107875,REST1050,USER5056,4.4,Amazing flavors and generous portions. Highly recommended!,2023-10-10,0,4,1,2,5,58,Positive,3.0600000000000005
REV107876,REST1134,USER6777,3.8,Absolutely loved everything! From appetizers to dessert.,2023-01-02,6,2,5,2,1,56,Positive,3.62
REV107877,REST1154,USER6904,4.8,Best Seafood in town! The Grilled Salmon was incredible.,2023-06-22,2,5,4,2,5,56,Very Positive,4.32
REV107878,REST1003,USER5498,5.0,Amazing flavors and generous portions. Highly recommended!,2023-04-24,2,2,5,5,5,58,Very Positive,4.4
REV107879,REST1006,USER7102,4.4,Great food and excellent service! Will definitely come back.,2023-11-17,2,4,1,2,4,60,Positive,3.0600000000000005
REV107880,REST1139,USER7660,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-28,1,1,2,5,4,59,Very Positive,3.3000000000000003
REV107881,REST1132,USER6395,3.5,Food was good but the wait was too long.,2023-12-16,2,1,3,3,5,40,Neutral,2.8
REV107882,REST1138,USER7407,2.8,Overpriced for what you get. Won't be returning.,2023-06-23,3,5,5,5,2,48,Neutral,4.12
REV107883,REST1147,USER6373,5.0,Average experience. Food was okay but nothing special.,2023-01-23,2,4,1,5,5,54,Very Positive,3.5999999999999996
REV107884,REST1075,USER5720,3.8,Not worth the hype. There are better options nearby.,2023-05-08,4,2,3,5,1,52,Positive,3.32
REV107885,REST1100,USER7773,4.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-21,3,4,3,2,1,59,Positive,3.7
REV107886,REST1032,USER7054,3.3,Food was good but the wait was too long.,2023-08-08,4,1,4,4,4,40,Neutral,3.12
REV107887,REST1086,USER6179,3.4,Average experience. Food was okay but nothing special.,2023-12-20,5,5,3,2,4,54,Neutral,3.46
REV107888,REST1034,USER5925,3.0,Great food and excellent service! Will definitely come back.,2023-11-30,1,5,3,1,5,60,Neutral,3.2
REV107889,REST1141,USER5188,5.0,Best Mexican in town! The Burrito was incredible.,2023-12-16,3,4,3,5,4,49,Very Positive,4.2
REV107890,REST1176,USER5598,3.1,Best French in town! The Ratatouille was incredible.,2023-02-24,3,5,3,3,2,52,Neutral,3.4400000000000004
REV107891,REST1124,USER7713,4.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-10,5,5,3,4,3,59,Very Positive,4.14
REV107892,REST1075,USER7351,4.2,Not worth the hype. There are better options nearby.,2023-05-27,3,4,3,5,5,52,Positive,3.88
REV107893,REST1027,USER6839,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-05-12,1,2,3,5,4,59,Positive,3.48
REV107894,REST1008,USER7308,4.5,Food was good but the wait was too long.,2023-09-19,2,2,2,2,4,40,Positive,3.0
REV107895,REST1188,USER6828,3.8,Overpriced for what you get. Won't be returning.,2023-05-19,0,2,3,1,5,48,Positive,2.92
REV107896,REST1158,USER5223,4.2,Average experience. Food was okay but nothing special.,2023-07-22,1,3,4,3,4,54,Positive,3.7800000000000002
REV107897,REST1165,USER7625,3.8,Cozy atmosphere and friendly staff. Perfect for date night.,2023-03-19,8,5,4,5,3,59,Positive,4.22
REV107898,REST1109,USER7064,5.0,Best Italian in town! The Pasta Carbonara was incredible.,2023-08-18,2,4,1,5,5,57,Very Positive,3.5999999999999996
REV107899,REST1159,USER7203,4.1,Disappointing. Service was slow and food was cold.,2023-11-09,3,2,2,3,5,50,Positive,2.9399999999999995
REV107900,REST1081,USER6936,4.4,Disappointing. Service was slow and food was cold.,2023-01-27,1,2,3,3,2,50,Positive,3.3600000000000003
REV107901,REST1018,USER7355,4.5,Amazing flavors and generous portions. Highly recommended!,2023-04-19,2,5,3,1,4,58,Positive,3.8000000000000003
REV107902,REST1028,USER6459,4.7,Cozy atmosphere and friendly staff. Perfect for date night.,2023-12-13,4,3,1,4,3,59,Very Positive,3.18
REV107903,REST1171,USER6059,5.0,Not worth the hype. There are better options nearby.,2023-05-07,3,5,2,3,3,52,Very Positive,3.9000000000000004
REV107904,REST1112,USER6107,3.5,Absolutely loved everything! From appetizers to dessert.,2023-08-14,3,4,1,2,2,56,Neutral,2.7
REV107905,REST1000,USER6976,4.8,Best Seafood in town! The Grilled Salmon was incredible.,2023-11-18,3,3,1,5,2,56,Very Positive,3.32
REV107906,REST1150,USER6411,4.5,Disappointing. Service was slow and food was cold.,2023-02-04,6,2,2,5,5,50,Positive,3.3
REV107907,REST1130,USER6613,4.6,Food was good but the wait was too long.,2023-10-24,2,4,1,4,4,40,Very Positive,3.3399999999999994
REV107908,REST1045,USER5205,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-04-23,2,3,1,4,5,59,Very Positive,3.3
REV107909,REST1171,USER5853,4.8,Amazing flavors and generous portions. Highly recommended!,2023-06-25,3,5,3,2,3,58,Very Positive,4.02
REV107910,REST1198,USER5577,4.4,Food was good but the wait was too long.,2023-07-06,3,1,1,2,1,40,Positive,2.4600000000000004
REV107911,REST1099,USER5296,4.8,Food was good but the wait was too long.,2023-03-21,3,3,3,5,5,40,Very Positive,3.92
REV107912,REST1063,USER7263,4.5,Great food and excellent service! Will definitely come back.,2023-06-24,4,2,2,2,1,60,Positive,3.0
REV107913,REST1117,USER7404,4.0,Absolutely loved everything! From appetizers to dessert.,2023-02-28,2,5,5,5,2,56,Positive,4.6
REV107914,REST1094,USER7890,3.8,Disappointing. Service was slow and food was cold.,2023-06-06,5,1,3,2,3,50,Positive,2.8200000000000003
REV107915,REST1046,USER6559,4.9,Overpriced for what you get. Won't be returning.,2023-01-11,5,5,4,2,3,48,Very Positive,4.36
REV107916,REST1001,USER6366,4.5,Not worth the hype. There are better options nearby.,2023-09-09,3,4,4,2,5,52,Positive,4.0
REV107917,REST1137,USER7676,4.9,Disappointing. Service was slow and food was cold.,2023-11-07,2,2,5,4,4,50,Very Positive,4.26
REV107918,REST1011,USER5828,5.0,Disappointing. Service was slow and food was cold.,2023-05-18,1,1,5,3,1,50,Very Positive,4.0
REV107919,REST1018,USER6385,5.0,Disappointing. Service was slow and food was cold.,2023-12-01,3,2,1,1,4,50,Very Positive,2.8
REV107920,REST1048,USER6776,5.0,Amazing flavors and generous portions. Highly recommended!,2023-10-02,2,4,1,2,2,58,Very Positive,3.3
REV107921,REST1068,USER7949,4.6,Not worth the hype. There are better options nearby.,2023-08-14,1,2,1,2,1,52,Very Positive,2.7399999999999998
REV107922,REST1007,USER6745,2.7,Food was good but the wait was too long.,2023-01-23,2,4,3,1,5,40,Neutral,2.8800000000000003
REV107923,REST1006,USER6545,5.0,Food was good but the wait was too long.,2023-02-20,3,1,5,4,5,40,Very Positive,4.1000000000000005
REV107924,REST1071,USER6823,4.6,Disappointing. Service was slow and food was cold.,2023-01-17,2,3,3,5,4,50,Very Positive,3.84
REV107925,REST1013,USER7988,3.8,Best Indian in town! The Butter Chicken was incredible.,2023-12-05,1,4,3,5,1,55,Positive,3.7199999999999998
REV107926,REST1124,USER5806,4.3,Best French in town! The Crème Brûlée was incredible.,2023-07-18,1,2,3,3,3,53,Positive,3.3200000000000003
REV107927,REST1143,USER7704,4.0,Food was good but the wait was too long.,2023-11-23,3,2,5,3,3,40,Positive,3.8
REV107928,REST1097,USER6788,5.0,Disappointing. Service was slow and food was cold.,2023-04-06,3,2,1,5,1,50,Very Positive,3.1999999999999997
REV107929,REST1020,USER7899,4.3,Overpriced for what you get. Won't be returning.,2023-09-08,2,3,2,5,1,48,Positive,3.42
REV107930,REST1077,USER6044,4.0,Great food and excellent service! Will definitely come back.,2023-07-11,1,2,1,1,1,60,Positive,2.4000000000000004
REV107931,REST1128,USER5499,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-09-26,6,4,3,1,5,59,Positive,3.2399999999999998
REV107932,REST1038,USER6259,3.8,Best Mediterranean in town! The Baklava was incredible.,2023-02-04,4,1,2,5,1,55,Positive,2.8200000000000003
REV107933,REST1070,USER7072,4.8,Amazing flavors and generous portions. Highly recommended!,2023-07-05,3,3,2,3,5,58,Very Positive,3.42
REV107934,REST1059,USER5445,4.8,Average experience. Food was okay but nothing special.,2023-11-06,1,2,5,4,1,54,Very Positive,4.22
REV107935,REST1128,USER5709,4.8,Absolutely loved everything! From appetizers to dessert.,2023-08-03,3,4,5,3,4,56,Very Positive,4.52
REV107936,REST1053,USER5336,4.0,Best Japanese in town! The Ramen was incredible.,2023-11-21,1,4,3,5,1,48,Positive,3.8
REV107937,REST1041,USER7923,4.1,Amazing flavors and generous portions. Highly recommended!,2023-04-23,2,1,5,2,5,58,Positive,3.54
REV107938,REST1147,USER5502,4.5,Not worth the hype. There are better options nearby.,2023-06-10,1,4,4,2,1,52,Positive,4.0
REV107939,REST1144,USER6888,2.9,Great food and excellent service! Will definitely come back.,2023-12-24,5,4,1,1,1,60,Neutral,2.36
REV107940,REST1031,USER7710,5.0,Disappointing. Service was slow and food was cold.,2023-12-23,1,4,3,5,3,50,Very Positive,4.2
REV107941,REST1001,USER7094,4.4,Best Mexican in town! The Burrito was incredible.,2023-05-13,1,3,4,4,1,49,Positive,3.96
REV107942,REST1199,USER6857,4.2,Overpriced for what you get. Won't be returning.,2023-09-05,5,3,3,5,2,48,Positive,3.68
REV107943,REST1018,USER5452,3.9,Overpriced for what you get. Won't be returning.,2023-08-26,4,3,4,3,2,48,Positive,3.66
REV107944,REST1166,USER5028,3.5,Cozy atmosphere and friendly staff. Perfect for date night.,2023-06-01,1,2,4,2,3,59,Neutral,3.2
REV107945,REST1080,USER7362,5.0,Cozy atmosphere and friendly staff. Perfect for date night.,2023-02-13,5,1,5,5,3,59,Very Positive,4.2
REV107946,REST1025,USER6517,4.2,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-14,3,2,4,1,2,59,Positive,3.38
REV107947,REST1167,USER7733,4.3,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-19,2,1,5,4,3,59,Positive,3.82
REV107948,REST1192,USER6940,3.6,Cozy atmosphere and friendly staff. Perfect for date night.,2023-08-10,1,4,5,4,3,59,Positive,4.140000000000001
REV107949,REST1098,USER6968,4.8,Cozy atmosphere and friendly staff. Perfect for date night.,2023-07-21,2,5,1,3,3,59,Very Positive,3.5199999999999996
REV107950,REST1011,USER5514,3.6,Absolutely loved everything! From appetizers to dessert.,2023-01-05,4,5,1,2,1,56,Positive,2.9400000000000004
REV107951,REST1128,USER7400,3.7,Overpriced for what you get. Won't be returning.,2023-08-12,3,3,5,2,4,48,Positive,3.7800000000000007
REV107952,REST1079,USER5757,5.0,Overpriced for what you get. Won't be returning.,2023-02-06,6,5,4,1,3,48,Very Positive,4.3
REV107953,REST1125,USER6177,3.8,Overpriced for what you get. Won't be returning.,2023-10-21,2,1,4,4,2,48,Positive,3.32
REV107954,REST1159,USER7167,5.0,Absolutely loved everything! From appetizers to dessert.,2023-03-10,2,5,4,4,4,56,Very Positive,4.6000000000000005
REV107955,REST1151,USER5588,5.0,Absolutely loved everything! From appetizers to dessert.,2023-08-28,7,5,5,1,4,56,Very Positive,4.6
